%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
10.26,T. SINGH,MAHARAJGANJ,5,IND,M,Bihar,27810,280751,271134,566098,49.59
50.77,K. M. MADHUKAR,KESSARIA,1,CPI,M,Bihar,120795,246560,237929,523959,47.06
49.23,B. P. YADAV,KESSARIA,2,INC,M,Bihar,117134,246560,237929,523959,47.06
30.25,V. CHAUDHARY,HAJIPUR,1,INC,M,Bihar,100645,346087,332668,569874,60.73
21.68,S. RAI,HAJIPUR,2,SSP,M,Bihar,72115,346087,332668,569874,60.73
17.16,S. SHARWAN,HAJIPUR,3,IND,M,Bihar,57076,346087,332668,569874,60.73
10.59,R. PATEL,HAJIPUR,4,JKD,M,Bihar,35246,346087,332668,569874,60.73
9.91,A. K. VERMA,HAJIPUR,5,BJS,M,Bihar,32970,346087,332668,569874,60.73
4.16,S. R. YADAV,HAJIPUR,6,PSP,M,Bihar,13830,346087,332668,569874,60.73
3.78,B. N. CHAUDHARY,HAJIPUR,7,IND,M,Bihar,12560,346087,332668,569874,60.73
2.47,S. DEVI,HAJIPUR,8,IND,F,Bihar,8226,346087,332668,569874,60.73
45.92,D. N. SINGH,MUZAFFARPUR,1,INC,M,Bihar,145929,328990,317818,543563,60.52
34.2,R. SAHNI,MUZAFFARPUR,2,SSP,M,Bihar,108700,328990,317818,543563,60.52
13.37,R. OJHA,MUZAFFARPUR,3,PSP,M,Bihar,42505,328990,317818,543563,60.52
6.51,J. P. SAHU,MUZAFFARPUR,4,BJS,M,Bihar,20684,328990,317818,543563,60.52
38.79,N.P. YADAV,SITAMARHI,1,INC,M,Bihar,141337,375492,364388,564690,66.5
38.65,T. Y. K. SINGH,SITAMARHI,2,SSP,M,Bihar,140820,375492,364388,564690,66.5
9.33,J. N. SINGH,SITAMARHI,3,IND,M,Bihar,34004,375492,364388,564690,66.5
8.64,S. SAH,SITAMARHI,4,BJS,M,Bihar,31469,375492,364388,564690,66.5
3.5,S. PRASAD,SITAMARHI,5,IND,M,Bihar,12740,375492,364388,564690,66.5
1.1,S. SHARMA,SITAMARHI,6,PSP,M,Bihar,4018,375492,364388,564690,66.5
38.87,S. P. SAHU,PUPARI,1,INC,M,Bihar,128966,345346,331782,569060,60.69
15.07,K. P. SINGH,PUPARI,2,SWA,M,Bihar,49988,345346,331782,569060,60.69
13.03,SHARDAMAL,PUPARI,3,SSP,M,Bihar,43227,345346,331782,569060,60.69
12.3,R.RAI,PUPARI,4,IND,M,Bihar,40795,345346,331782,569060,60.69
10.84,N. P. SINGH,PUPARI,5,PSP,M,Bihar,35953,345346,331782,569060,60.69
9.9,R. P. SINGH,PUPARI,6,BJS,M,Bihar,32853,345346,331782,569060,60.69
51.17,B. JHA,JAINAGAR,1,CPI,M,Bihar,154080,313260,301124,552639,56.68
32.65,S. DAS,JAINAGAR,2,INC,M,Bihar,98307,313260,301124,552639,56.68
13.58,P. YADAV,JAINAGAR,3,PSP,M,Bihar,40899,313260,301124,552639,56.68
2.6,D. P. YADAV,JAINAGAR,4,BJS,M,Bihar,7838,313260,301124,552639,56.68
27.16,S. C. JHA,MADHUBANI,1,SSP,M,Bihar,83690,321457,308109,535332,60.05
21.84,Y. JHA,MADHUBANI,2,INC,M,Bihar,67283,321457,308109,535332,60.05
21.83,S. R. YADAV,MADHUBANI,3,BJS,M,Bihar,67261,321457,308109,535332,60.05
12.27,S. KADIR,MADHUBANI,4,PSP,M,Bihar,37809,321457,308109,535332,60.05
7.29,C. DAS,MADHUBANI,5,SWA,M,Bihar,22458,321457,308109,535332,60.05
6.69,R. N. SAHA,MADHUBANI,6,IND,M,Bihar,20618,321457,308109,535332,60.05
2.92,B. YADAV,MADHUBANI,7,IND,M,Bihar,8990,321457,308109,535332,60.05
41.17,Y. P. MANDAL,SAMASTIPUR,1,INC,M,Bihar,128148,324023,311276,532604,60.84
30.99,C. L. RAI,SAMASTIPUR,2,SSP,M,Bihar,96476,324023,311276,532604,60.84
18.2,B. N. SINGH,SAMASTIPUR,3,PSP,M,Bihar,56653,324023,311276,532604,60.84
9.64,B. P. SINGH,SAMASTIPUR,4,BJS,M,Bihar,29999,324023,311276,532604,60.84
43.19,S. N. SINHA,DARBHANGA,1,INC,M,Bihar,143335,349480,331895,589019,59.33
27.2,D. PODAR,DARBHANGA,2,SSP,M,Bihar,90262,349480,331895,589019,59.33
9.44,J. N. SINGH,DARBHANGA,3,IND,M,Bihar,31320,349480,331895,589019,59.33
6.55,S. VERMA,DARBHANGA,4,BJS,M,Bihar,21739,349480,331895,589019,59.33
6.08,D. C. JHA,DARBHANGA,5,PSP,M,Bihar,20195,349480,331895,589019,59.33
4.35,J. P. NISHADH,DARBHANGA,6,IND,M,Bihar,14427,349480,331895,589019,59.33
3.2,H. MISHRA,DARBHANGA,7,SWA,M,Bihar,10617,349480,331895,589019,59.33
44.65,K. PASWAN,ROSERA (SC),1,SSP,M,Bihar,124908,292428,279747,510872,57.24
40.58,R. SAHU,ROSERA (SC),2,INC,M,Bihar,113520,292428,279747,510872,57.24
9.4,A. KUMAR,ROSERA (SC),3,BJS,M,Bihar,26283,292428,279747,510872,57.24
5.37,S. CHOUDHARY,ROSERA (SC),4,PSP,F,Bihar,15036,292428,279747,510872,57.24
39.86,G. THAKUR,SAHARSA,1,SSP,M,Bihar,124018,323072,311124,535539,60.33
38.38,L. CHOUDHURY,SAHARSA,2,INC,M,Bihar,119399,323072,311124,535539,60.33
11.96,M. P. SINGH,SAHARSA,3,BJS,M,Bihar,37213,323072,311124,535539,60.33
8.29,S. ULLAH,SAHARSA,4,PSP,M,Bihar,25794,323072,311124,535539,60.33
1.51,K. K. JHA,SAHARSA,5,SWA,M,Bihar,4700,323072,311124,535539,60.33
51.72,B. P. MANDAL,MADHIPURA,1,SSP,M,Bihar,145911,293767,282104,535701,54.84
38.46,K. K. MANDAL,MADHIPURA,2,INC,M,Bihar,108485,293767,282104,535701,54.84
9.82,H. P. SINGH,MADHIPURA,3,PSP,M,Bihar,27708,293767,282104,535701,54.84
51.25,T. M. RAM,ARARIA (SC),1,INC,M,Bihar,119954,243643,234073,469809,51.86
21.06,J. RAM,ARARIA (SC),2,BJS,M,Bihar,49305,243643,234073,469809,51.86
14.34,A. L. PASWAN,ARARIA (SC),3,SSP,M,Bihar,33565,243643,234073,469809,51.86
13.35,B. DAS,ARARIA (SC),4,PSP,M,Bihar,31249,243643,234073,469809,51.86
42.97,L. L. KAPOOR,KISHANGANJ,1,PSP,M,Bihar,84834,208354,197407,464508,44.85
25.61,M. TAHIR,KISHANGANJ,2,INC,M,Bihar,50551,208354,197407,464508,44.85
13.49,M. EHSAN,KISHANGANJ,3,IND,M,Bihar,26634,208354,197407,464508,44.85
7.99,ZAHIRUDDIN,KISHANGANJ,4,IND,M,Bihar,15765,208354,197407,464508,44.85
5.65,S. SANATAN,KISHANGANJ,5,BJS,M,Bihar,11159,208354,197407,464508,44.85
4.29,S. A. M. KAJI`,KISHANGANJ,6,SWA,M,Bihar,8464,208354,197407,464508,44.85
31.47,P. G. S. GUPTA,PURNEA,1,INC,M,Bihar,73842,250487,234639,489476,51.17
29.5,B. GUPTA,PURNEA,2,SSP,M,Bihar,69222,250487,234639,489476,51.17
12.87,R. P. BHAGAT,PURNEA,3,PSP,M,Bihar,30189,250487,234639,489476,51.17
6.81,S. N. ROY,PURNEA,4,SWA,M,Bihar,15968,250487,234639,489476,51.17
5.6,H. JETHNI,PURNEA,5,BJS,M,Bihar,13150,250487,234639,489476,51.17
5.38,R. P. SINGH,PURNEA,6,IND,M,Bihar,12629,250487,234639,489476,51.17
4.57,U. PASWAN,PURNEA,7,IND,M,Bihar,10721,250487,234639,489476,51.17
3.8,S. SOREN,PURNEA,8,IND,M,Bihar,8918,250487,234639,489476,51.17
22.54,S. KESHARI,KATIHAR,1,INC,M,Bihar,58776,274547,260820,498435,55.08
22.16,P. GUPTA,KATIHAR,2,PSP,M,Bihar,57803,274547,260820,498435,55.08
20.66,Y. P. MANDAL,KATIHAR,3,BJS,M,Bihar,53882,274547,260820,498435,55.08
20.5,A. AHMED,KATIHAR,4,CPI,M,Bihar,53464,274547,260820,498435,55.08
8.47,C. M. Z. HAQUE,KATIHAR,5,IND,M,Bihar,22086,274547,260820,498435,55.08
5.68,S. K. JHA,KATIHAR,6,SWA,M,Bihar,14809,274547,260820,498435,55.08
27.89,I. MARANDI,RAJMAHAL (ST),1,INC,M,Bihar,41515,156295,148837,454582,34.38
23.59,R. S. BESRA,RAJMAHAL (ST),2,SWA,M,Bihar,35110,156295,148837,454582,34.38
18.52,S. MURMU,RAJMAHAL (ST),3,IND,M,Bihar,27567,156295,148837,454582,34.38
15.44,R. MARANDI,RAJMAHAL (ST),4,BJS,M,Bihar,22987,156295,148837,454582,34.38
7.92,G. MURMU,RAJMAHAL (ST),5,IND,M,Bihar,11792,156295,148837,454582,34.38
6.63,N. TUDU,RAJMAHAL (ST),6,IND,M,Bihar,9866,156295,148837,454582,34.38
38.21,P. H. SINGHKA,GODDA,1,INC,M,Bihar,81560,225809,213427,518431,43.56
27.97,S. TULSIYAN,GODDA,2,BJS,M,Bihar,59698,225809,213427,518431,43.56
13.26,G. P. SAH,GODDA,3,IND,M,Bihar,28304,225809,213427,518431,43.56
13.17,N. C. SUMAN,GODDA,4,PSP,M,Bihar,28110,225809,213427,518431,43.56
7.38,P. KISKU,GODDA,5,IND,M,Bihar,15755,225809,213427,518431,43.56
38.83,S. C. BESRA,DUMKA (ST),1,INC,M,Bihar,60108,162235,154814,478393,33.91
31.05,B. MARANDI,DUMKA (ST),2,CPI,M,Bihar,48068,162235,154814,478393,33.91
12.44,C. SOREN,DUMKA (ST),3,BJS,M,Bihar,19258,162235,154814,478393,33.91
10.69,H. TUDU,DUMKA (ST),4,IND,M,Bihar,16553,162235,154814,478393,33.91
6.99,S. HANSDA,DUMKA (ST),5,IND,M,Bihar,10827,162235,154814,478393,33.91
32.5,B. S. SHARMA,BANKA,1,BJS,M,Bihar,81297,262446,250122,513057,51.15
25.48,S. DEVI,BANKA,2,INC,F,Bihar,63730,262446,250122,513057,51.15
18.27,L. R. LAKSHMI,BANKA,3,IND,M,Bihar,45702,262446,250122,513057,51.15
9.37,R. S. RAI,BANKA,4,SWA,M,Bihar,23433,262446,250122,513057,51.15
8.9,RAHMAN,BANKA,5,IND,M,Bihar,22252,262446,250122,513057,51.15
5.48,B. SINGH,BANKA,6,IND,M,Bihar,13708,262446,250122,513057,51.15
38.33,B. J. AZAD,BHAGALPUR,1,INC,M,Bihar,110377,302401,287929,538207,56.19
26.24,R. TEWARY,BHAGALPUR,2,CPI,M,Bihar,75563,302401,287929,538207,56.19
11.67,S. L. BAJORIA,BHAGALPUR,3,BJS,M,Bihar,33606,302401,287929,538207,56.19
7.64,N. C. GANGULI,BHAGALPUR,4,IND,M,Bihar,21985,302401,287929,538207,56.19
6.2,U. JHA,BHAGALPUR,5,SSP,M,Bihar,17854,302401,287929,538207,56.19
4.01,N. K. SAHAY,BHAGALPUR,6,IND,M,Bihar,11541,302401,287929,538207,56.19
3.66,H. BHAGAT,BHAGALPUR,7,IND,M,Bihar,10535,302401,287929,538207,56.19
2.25,N. M. MISHRA,BHAGALPUR,8,IND,M,Bihar,6468,302401,287929,538207,56.19
54.8,L. M. RAMCHANDRA,MONGHYR,1,SSP,M,Bihar,168111,320157,306778,521986,61.33
23.28,C. S. SINGH,MONGHYR,2,INC,M,Bihar,71427,320157,306778,521986,61.33
13.58,R. P. GUPTA,MONGHYR,3,BJS,M,Bihar,41656,320157,306778,521986,61.33
3.83,M. S. HODA,MONGHYR,4,PSP,M,Bihar,11749,320157,306778,521986,61.33
3.83,R.C. P. YADAV,MONGHYR,5,IND,M,Bihar,11742,320157,306778,521986,61.33
0.68,K. CHANDRA,MONGHYR,6,IND,M,Bihar,2093,320157,306778,521986,61.33
40.31,N. T. DAS,JAMUI (SC),1,INC,M,Bihar,127018,329385,315070,576715,57.11
35.6,B. MANJHI,JAMUI (SC),2,CPI,M,Bihar,112166,329385,315070,576715,57.11
17.77,R. P. VERMA,JAMUI (SC),3,PSP,M,Bihar,55981,329385,315070,576715,57.11
6.32,D. N. RAJAK,JAMUI (SC),4,BJS,M,Bihar,19905,329385,315070,576715,57.11
60.08,K. SINGH,KHAGARIA,1,SSP,M,Bihar,205253,358219,341632,566989,63.18
31.91,J. L. MANDAL,KHAGARIA,2,INC,M,Bihar,109008,358219,341632,566989,63.18
8.01,J. P. MEHTA,KHAGARIA,3,PSP,M,Bihar,27371,358219,341632,566989,63.18
53.18,Y. SHARMA,BEGUSARAI,1,CPI,M,Bihar,180883,354259,340152,569752,62.18
27.1,M. P. MISHRA,BEGUSARAI,2,INC,M,Bihar,92181,354259,340152,569752,62.18
11.07,R. N. SINGH,BEGUSARAI,3,SWA,M,Bihar,37639,354259,340152,569752,62.18
8.66,R. ROY,BEGUSARAI,4,BJS,M,Bihar,29449,354259,340152,569752,62.18
46.9,S. PRASAD,NALANDA,1,INC,M,Bihar,148410,329789,316464,594698,55.45
22.22,K. N. P. SINGH,NALANDA,2,BJS,M,Bihar,70317,329789,316464,594698,55.45
18.07,S. A. AHMED,NALANDA,3,CPI,M,Bihar,57192,329789,316464,594698,55.45
7.2,B. N. PRASAD,NALANDA,4,IND,M,Bihar,22775,329789,316464,594698,55.45
5.62,S. MOCHI,NALANDA,5,IND,M,Bihar,17770,329789,316464,594698,55.45
34.04,T. SINHA,BARH,1,INC,F,Bihar,107020,328482,314436,583769,56.27
25.3,R. L. CHANDAPURI,BARH,2,PSP,M,Bihar,79566,328482,314436,583769,56.27
16.41,R. L. SHARMA,BARH,3,IND,M,Bihar,51611,328482,314436,583769,56.27
6.59,S. N. SINGH,BARH,4,BJS,M,Bihar,20706,328482,314436,583769,56.27
5.83,C. P. SINGH,BARH,5,SSP,M,Bihar,18328,328482,314436,583769,56.27
4.87,J. S. RATHAUR,BARH,6,IND,F,Bihar,15310,328482,314436,583769,56.27
3.67,CHANDRAMANI,BARH,7,IND,F,Bihar,11535,328482,314436,583769,56.27
3.29,S.PRASAD,BARH,8,IND,M,Bihar,10360,328482,314436,583769,56.27
47.5,R. A. SHASTRI,PATNA,1,CPI,M,Bihar,148963,327555,313578,526885,62.17
21.31,R. D. SINHA,PATNA,2,INC,F,Bihar,66822,327555,313578,526885,62.17
9.4,S. PRASAD,PATNA,3,BJS,M,Bihar,29475,327555,313578,526885,62.17
6.82,J. PRASAD,PATNA,4,IND,M,Bihar,21392,327555,313578,526885,62.17
5.46,J. K. SINHA,PATNA,5,SWA,M,Bihar,17132,327555,313578,526885,62.17
3.08,S. N. SINGH,PATNA,6,IND,M,Bihar,9671,327555,313578,526885,62.17
2.62,M. L. DUDWEWALA,PATNA,7,IND,M,Bihar,8208,327555,313578,526885,62.17
1.53,G. RAM,PATNA,8,IND,M,Bihar,4798,327555,313578,526885,62.17
1.29,R. SINGH,PATNA,9,IND,M,Bihar,4040,327555,313578,526885,62.17
0.98,H. B. CHANDRA,PATNA,10,IND,M,Bihar,3077,327555,313578,526885,62.17
43.45,B. BHAGAT,SHAHABAD,1,INC,M,Bihar,129407,311639,297839,553603,56.29
41.02,S. N. SINGH,SHAHABAD,2,SSP,M,Bihar,122180,311639,297839,553603,56.29
5.6,S. P. SINGH,SHAHABAD,3,PSP,M,Bihar,16688,311639,297839,553603,56.29
4.52,R. YADAV,SHAHABAD,4,IND,M,Bihar,13469,311639,297839,553603,56.29
3.03,B. PANDE,SHAHABAD,5,BJS,M,Bihar,9026,311639,297839,553603,56.29
2.37,L. M. UPADHAYA,SHAHABAD,6,SWA,M,Bihar,7069,311639,297839,553603,56.29
33.25,R. S. SINGH,BUXAR,1,INC,M,Bihar,94032,297389,282823,558072,53.29
21.15,R. SINGH,BUXAR,2,SSP,M,Bihar,59809,297389,282823,558072,53.29
20.91,S. PRASAD,BUXAR,3,CPI,M,Bihar,59144,297389,282823,558072,53.29
12.99,T. PARMANAND,BUXAR,4,SWA,M,Bihar,36729,297389,282823,558072,53.29
2.95,R. PANDEY,BUXAR,5,IND,M,Bihar,8341,297389,282823,558072,53.29
2.49,S. PANDEY,BUXAR,6,IND,M,Bihar,7040,297389,282823,558072,53.29
2.15,K. K. LAL,BUXAR,7,IND,M,Bihar,6091,297389,282823,558072,53.29
1.95,N. K. SINGH,BUXAR,8,IND,M,Bihar,5511,297389,282823,558072,53.29
1.46,B. N. SINGH,BUXAR,9,IND,M,Bihar,4129,297389,282823,558072,53.29
0.71,A. LAL,BUXAR,10,IND,M,Bihar,1997,297389,282823,558072,53.29
45.86,S. SHASTRY,BIKRAMGANJ,1,SSP,M,Bihar,150426,340936,327993,561269,60.74
29.12,H. MISRA,BIKRAMGANJ,2,INC,M,Bihar,95510,340936,327993,561269,60.74
8.97,B. D. B. PATEL,BIKRAMGANJ,3,SWA,M,Bihar,29413,340936,327993,561269,60.74
4.63,K. P. MISRA,BIKRAMGANJ,4,PSP,M,Bihar,15182,340936,327993,561269,60.74
4.25,B. SINHA,BIKRAMGANJ,5,IND,M,Bihar,13937,340936,327993,561269,60.74
3.88,B. N. SINGH,BIKRAMGANJ,6,BJS,M,Bihar,12728,340936,327993,561269,60.74
1.81,R. S. RAI,BIKRAMGANJ,7,IND,M,Bihar,5926,340936,327993,561269,60.74
1.49,N. SINGH,BIKRAMGANJ,8,IND,M,Bihar,4871,340936,327993,561269,60.74
53.9,J. RAM,SASARAM (SC),1,INC,M,Bihar,149355,291181,277107,535908,54.33
13.96,S. RAM,SASARAM (SC),2,PSP,M,Bihar,38689,291181,277107,535908,54.33
11.44,S. CHOUDHARY,SASARAM (SC),3,BJS,M,Bihar,31692,291181,277107,535908,54.33
7.84,R. V. PRASAD,SASARAM (SC),4,SSP,M,Bihar,21728,291181,277107,535908,54.33
4.77,S. CHAMAR,SASARAM (SC),5,IND,M,Bihar,13220,291181,277107,535908,54.33
3.82,R. CHAMAR,SASARAM (SC),6,IND,M,Bihar,10592,291181,277107,535908,54.33
2.18,R. P. DAS,SASARAM (SC),7,IND,M,Bihar,6030,291181,277107,535908,54.33
2.09,R. P. LAL,SASARAM (SC),8,IND,M,Bihar,5801,291181,277107,535908,54.33
39.84,M. SINGH,AURANGABAD,1,INC,M,Bihar,96335,257360,241829,557937,46.13
15.98,M. SINGH,AURANGABAD,2,SSP,M,Bihar,38656,257360,241829,557937,46.13
14.55,K. A. KIRDAR,AURANGABAD,3,PSP,M,Bihar,35175,257360,241829,557937,46.13
10.41,S. MANJHARI,AURANGABAD,4,JKD,F,Bihar,25163,257360,241829,557937,46.13
9.13,M. MISSIR,AURANGABAD,5,BJS,M,Bihar,22068,257360,241829,557937,46.13
3.95,K. SINGH,AURANGABAD,6,IND,M,Bihar,9541,257360,241829,557937,46.13
3.65,R. SINGH,AURANGABAD,7,SWA,M,Bihar,8829,257360,241829,557937,46.13
2.51,B. M. K. SINHA,AURANGABAD,8,IND,M,Bihar,6062,257360,241829,557937,46.13
40.81,C. S. SINGH,JEHANABAD,1,CPI,M,Bihar,112287,287539,275130,560459,51.3
22.13,S. DEVI,JEHANABAD,2,INC,F,Bihar,60875,287539,275130,560459,51.3
21.71,K. P. SHARMA,JEHANABAD,3,IND,M,Bihar,59734,287539,275130,560459,51.3
8.74,T. P. SINGH,JEHANABAD,4,PSP,M,Bihar,24053,287539,275130,560459,51.3
6.61,R. PRASAD,JEHANABAD,5,BJS,M,Bihar,18181,287539,275130,560459,51.3
37.71,M. S. P. N. PURI,NAWADA,1,IND,M,Bihar,110766,314878,293718,572864,54.97
30.83,G. P. SINHA,NAWADA,2,INC,M,Bihar,90546,314878,293718,572864,54.97
15.75,A. YADAV,NAWADA,3,CPI,M,Bihar,46267,314878,293718,572864,54.97
10.79,R. DEYAL,NAWADA,4,BJS,M,Bihar,31681,314878,293718,572864,54.97
4.92,A. PRASAD,NAWADA,5,PSP,M,Bihar,14458,314878,293718,572864,54.97
34.7,R. DAS,GAYA (SC),1,INC,M,Bihar,70950,217255,204474,484827,44.81
18.08,S. PRASAD,GAYA (SC),2,SSP,M,Bihar,36962,217255,204474,484827,44.81
17.87,I. CHAUDHRY,GAYA (SC),3,BJS,M,Bihar,36535,217255,204474,484827,44.81
15.77,R. R. R. AZAD,GAYA (SC),4,IND,M,Bihar,32252,217255,204474,484827,44.81
9.28,R. R. RAM,GAYA (SC),5,PSP,M,Bihar,18973,217255,204474,484827,44.81
4.3,A. R. MANJHI,GAYA (SC),6,SWA,M,Bihar,8802,217255,204474,484827,44.81
34.57,V. RAJE,CHATRA,1,IND,F,Bihar,66329,201737,191850,493028,40.92
23.12,S. P. BHADANI,CHATRA,2,INC,M,Bihar,44350,201737,191850,493028,40.92
18.87,Y. SINGH,CHATRA,3,SSP,M,Bihar,36210,201737,191850,493028,40.92
15.69,S. PRASAD,CHATRA,4,BJS,M,Bihar,30100,201737,191850,493028,40.92
7.75,R. N. GUPTA,CHATRA,5,PSP,M,Bihar,14861,201737,191850,493028,40.92
35.09,A. I. AHMAD,GIRIDIH,1,INC,M,Bihar,70219,212724,200083,488257,43.57
33.18,M. S. OBERAY,GIRIDIH,2,IND,M,Bihar,66388,212724,200083,488257,43.57
18.95,R. K. PRASAD,GIRIDIH,3,BJS,M,Bihar,37915,212724,200083,488257,43.57
12.78,S. K. SAHAY,GIRIDIH,4,CPI,M,Bihar,25561,212724,200083,488257,43.57
36.56,L. R. LAKSHMI,DHANBAD,1,JKD,F,Bihar,68034,194970,186070,480690,40.56
25.67,A. P. SHARMA,DHANBAD,2,INC,M,Bihar,47767,194970,186070,480690,40.56
11.97,I. H. KHAN,DHANBAD,3,SSP,M,Bihar,22269,194970,186070,480690,40.56
10.09,B. B. MAHTO,DHANBAD,4,CPM,M,Bihar,18767,194970,186070,480690,40.56
9.32,M. P. SINGH,DHANBAD,5,BJS,M,Bihar,17346,194970,186070,480690,40.56
6.39,M. DESAI,DHANBAD,6,IND,M,Bihar,11887,194970,186070,480690,40.56
44.35,B. N. SINGH,HAZARIBAGH,1,IND,M,Bihar,83618,200934,188537,498131,40.34
33.87,D. PANDEY,HAZARIBAGH,2,INC,M,Bihar,63860,200934,188537,498131,40.34
14.77,G. MISHRA,HAZARIBAGH,3,BJS,M,Bihar,27846,200934,188537,498131,40.34
7.01,R. K. PRASAD,HAZARIBAGH,4,CPI,M,Bihar,13213,200934,188537,498131,40.34
19.56,P. K. GHOSH,RANCHI,1,INC,M,Bihar,33257,181946,170008,465018,39.13
17.11,A. N. S. SINHA,RANCHI,2,BJS,M,Bihar,29090,181946,170008,465018,39.13
13.44,D. BAGCHI,RANCHI,3,IND,M,Bihar,22854,181946,170008,465018,39.13
11.36,R. S. SINGH,RANCHI,4,IND,M,Bihar,19320,181946,170008,465018,39.13
10.54,A. SHADEO,RANCHI,5,IND,M,Bihar,17926,181946,170008,465018,39.13
8.92,M. AHMED,RANCHI,6,IND,M,Bihar,15170,181946,170008,465018,39.13
5.93,R. MAHTO,RANCHI,7,SSP,M,Bihar,10076,181946,170008,465018,39.13
5.74,D. SARAWAGI,RANCHI,8,SWA,M,Bihar,9756,181946,170008,465018,39.13
4.3,M. H. B. MUNDA,RANCHI,9,IND,M,Bihar,7317,181946,170008,465018,39.13
3.08,D. RAJGARHIYA,RANCHI,10,IND,M,Bihar,5242,181946,170008,465018,39.13
37.18,S. C. PRASAD,JAMSHEDPUR,1,INC,M,Bihar,75219,209553,202331,442633,47.34
17.06,U. MISHRA,JAMSHEDPUR,2,CPI,M,Bihar,34517,209553,202331,442633,47.34
16.49,M. HOMI,JAMSHEDPUR,3,IND,M,Bihar,33361,209553,202331,442633,47.34
13.07,S. DUTTA,JAMSHEDPUR,4,BJS,M,Bihar,26438,209553,202331,442633,47.34
11.35,N. GUHA,JAMSHEDPUR,5,CPM,M,Bihar,22974,209553,202331,442633,47.34
4.85,B. DEBABRATA,JAMSHEDPUR,6,PSP,M,Bihar,9822,209553,202331,442633,47.34
23.4,K. BIRUA,SINGHBHUM (ST),1,IND,M,Bihar,31254,143332,133549,488906,29.32
20.69,M.L. SOY,SINGHBHUM (ST),2,BJS,M,Bihar,27627,143332,133549,488906,29.32
17.89,H. SOY,SINGHBHUM (ST),3,INC,M,Bihar,23887,143332,133549,488906,29.32
17.72,S. HEMBROM,SINGHBHUM (ST),4,SSP,M,Bihar,23669,143332,133549,488906,29.32
12.38,L. DEOGAM,SINGHBHUM (ST),5,IND,M,Bihar,16527,143332,133549,488906,29.32
7.93,L. BARI,SINGHBHUM (ST),6,PSP,M,Bihar,10585,143332,133549,488906,29.32
25.99,J. SINGH,KHUNTI (ST),1,INC,M,Bihar,46737,193385,179856,463401,41.73
23.05,P. KACHCHAP,KHUNTI (ST),2,IND,M,Bihar,41460,193385,179856,463401,41.73
16.58,A. MUNDA,KHUNTI (ST),3,BJS,M,Bihar,29829,193385,179856,463401,41.73
13.72,M. KULLU,KHUNTI (ST),4,SWA,M,Bihar,24668,193385,179856,463401,41.73
6.13,M. MUNDA,KHUNTI (ST),5,IND,M,Bihar,11021,193385,179856,463401,41.73
5.8,J. TIGGA,KHUNTI (ST),6,IND,M,Bihar,10430,193385,179856,463401,41.73
3.32,L. SURIN,KHUNTI (ST),7,IND,M,Bihar,5978,193385,179856,463401,41.73
2.9,M. H. B. MUNDA,KHUNTI (ST),8,IND,M,Bihar,5213,193385,179856,463401,41.73
2.51,M. MUNDA,KHUNTI (ST),9,IND,M,Bihar,4520,193385,179856,463401,41.73
39.8,K. DORAON,LOHARDAGA (ST),1,INC,M,Bihar,62260,168102,156439,463997,36.23
18.39,S. BARAIK,LOHARDAGA (ST),2,BJS,M,Bihar,28774,168102,156439,463997,36.23
17.04,D. MUNZNI,LOHARDAGA (ST),3,IND,M,Bihar,26656,168102,156439,463997,36.23
11.12,S. BHAGAT,LOHARDAGA (ST),4,IND,M,Bihar,17402,168102,156439,463997,36.23
10.07,J. ORAON,LOHARDAGA (ST),5,SWA,M,Bihar,15747,168102,156439,463997,36.23
3.58,R. KHALKHO,LOHARDAGA (ST),6,IND,M,Bihar,5600,168102,156439,463997,36.23
43.09,K. KUMARI,PALAMAU (SC),1,INC,F,Bihar,92686,225069,215077,504969,44.57
23.68,J. RAM,PALAMAU (SC),2,SSP,M,Bihar,50922,225069,215077,504969,44.57
14.83,R. AGNIBHOJ,PALAMAU (SC),3,JKD,M,Bihar,31893,225069,215077,504969,44.57
11.33,R. L. RAM,PALAMAU (SC),4,BJS,M,Bihar,24370,225069,215077,504969,44.57
7.07,M. RAM,PALAMAU (SC),5,IND,M,Bihar,15206,225069,215077,504969,44.57
51.61,T.M. SHETH,KUTCH,1,INC,M,Gujarat,106853,219384,207031,370407,59.23
48.39,H. VIJAYRAJJI,KUTCH,2,SWA,M,Gujarat,100178,219384,207031,370407,59.23
61.85,MEGHRAJJI,SURENDRANAGAR,1,SWA,M,Gujarat,169191,284560,273550,450551,63.16
35.53,V.J. DAGLI,SURENDRANAGAR,2,INC,M,Gujarat,97190,284560,273550,450551,63.16
1.41,V.S. MOTKA,SURENDRANAGAR,3,IND,M,Gujarat,3854,284560,273550,450551,63.16
1.21,M.H. VYAS,SURENDRANAGAR,4,IND,M,Gujarat,3315,284560,273550,450551,63.16
46.64,M.R. MASANI,RAJKOT,1,SWA,M,Gujarat,128537,288480,275609,460286,62.67
44.29,V. PATEL,RAJKOT,2,INC,M,Gujarat,122061,288480,275609,460286,62.67
9.07,R.D. TANNA,RAJKOT,3,IND,M,Gujarat,25011,288480,275609,460286,62.67
50.7,N. DANDEKAR,JAMNAGAR,1,SWA,M,Gujarat,111636,231351,220176,414134,55.86
