%,CANDIDATE,CONSTITUENCY,NUMBER OF SEATS,No.,PARTY,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
15.39,ADHIATAM RAM NA,HOSHIARPUR,2,1,SCF,Punjab,123007,799356,799356,775828,51.52
13.66,DALIP SINGH NA,HOSHIARPUR,2,3,CPI,Punjab,109215,799356,799356,775828,51.52
8.16,DALJIT SINGH NA,HOSHIARPUR,2,2,SAD,Punjab,65197,799356,799356,775828,51.52
5.51,SAWARN SINGH NA,HOSHIARPUR,2,5,SP,Punjab,44005,799356,799356,775828,51.52
4.59,RAM NATH NA,HOSHIARPUR,2,4,FBL(MG),Punjab,36710,799356,799356,775828,51.52
4.44,MUNI LAL MEHRA NA,HOSHIARPUR,2,6,BJS,Punjab,35499,799356,799356,775828,51.52
1.66,HARBANS SINGH NA,HOSHIARPUR,2,8,IND,Punjab,13271,799356,799356,775828,51.52
1.30,MELA RAM NA,HOSHIARPUR,2,7,IND,Punjab,10427,799356,799356,775828,51.52
64.55,HEM RAJ NA,KANGRA,1,5,INC,Punjab,102669,159053,159053,338943,46.93
17.80,YODH RAJ NA,KANGRA,1,6,BJS,Punjab,28311,159053,159053,338943,46.93
6.61,SALIG RAM NA,KANGRA,1,3,IND,Punjab,10517,159053,159053,338943,46.93
5.76,CHARAN DAS NA,KANGRA,1,2,IND,Punjab,9162,159053,159053,338943,46.93
2.82,JAGAT NARAIN NA,KANGRA,1,1,IND,Punjab,4481,159053,159053,338943,46.93
2.46,SANT KUMAR NA,KANGRA,1,4,IND,Punjab,3913,159053,159053,338943,46.93
47.17,TEJA SINGH NA,GURDASPUR,1,5,INC,Punjab,86052,182413,182413,353804,51.56
35.28,GURBHAJAN SINGH NA,GURDASPUR,1,3,IND,Punjab,64364,182413,182413,353804,51.56
8.12,SUNDER DAS NA,GURDASPUR,1,2,IND,Punjab,14803,182413,182413,353804,51.56
7.02,BHAG SINGH NA,GURDASPUR,1,1,SAD,Punjab,12813,182413,182413,353804,51.56
2.40,NARANJAN SINGH NA,GURDASPUR,1,4,IND,Punjab,4381,182413,182413,353804,51.56
36.82,SURJIT SINGH NA,TARN TARAN,1,7,INC,Punjab,78207,212396,212396,377664,56.24
25.82,DALIP SINGH NA,TARN TARAN,1,1,CPI,Punjab,54844,212396,212396,377664,56.24
17.72,SARDUL SINGH NA,TARN TARAN,1,3,IND,Punjab,37646,212396,212396,377664,56.24
7.18,GURBUX SINGH NA,TARN TARAN,1,5,FBL(MG),Punjab,15252,212396,212396,377664,56.24
6.42,SARUP SINGH NA,TARN TARAN,1,4,SAD,Punjab,13628,212396,212396,377664,56.24
3.36,GURWARYAM SINGH NA,TARN TARAN,1,6,IND,Punjab,7134,212396,212396,377664,56.24
2.68,DAYAL SINGH NA,TARN TARAN,1,2,IND,Punjab,5685,212396,212396,377664,56.24
47.87,GURMUKH SINGH MUSAFFAR NA,AMRITSAR,1,6,INC,Punjab,86382,180439,180439,360735,50.02
30.02,HUKAM SINGH NA,AMRITSAR,1,1,SAD,Punjab,54172,180439,180439,360735,50.02
12.13,DWARKA NATH NA,AMRITSAR,1,2,RRP,Punjab,21883,180439,180439,360735,50.02
6.28,DIWAN CHAND NA,AMRITSAR,1,3,IND,Punjab,11340,180439,180439,360735,50.02
2.38,RAM SINGH NA,AMRITSAR,1,4,IND,Punjab,4289,180439,180439,360735,50.02
1.32,GOPAL SINGH NA,AMRITSAR,1,5,IND,Punjab,2373,180439,180439,360735,50.02
63.73,MAHAVIR TYAGI NA,DEHRA DUN DISTT CUM BIJNOR,1,2,INC,Uttar Pradesh,122141,191655,191655,373627,51.30
13.81,J. R. GOYAL NA,DEHRA DUN DISTT CUM BIJNOR,1,1,BJS,Uttar Pradesh,26472,191655,191655,373627,51.30
13.76,H. D. BENERJI NA,DEHRA DUN DISTT CUM BIJNOR,1,3,IND,Uttar Pradesh,26365,191655,191655,373627,51.30
8.70,RAM KISHAN VERMA NA,DEHRA DUN DISTT CUM BIJNOR,1,4,SP,Uttar Pradesh,16677,191655,191655,373627,51.30
50.94,MAHARANI SAHIBA KAMLENDU MATI SHAH NA,GARHWAL DISTT (WEST) CUM,1,3,IND,Uttar Pradesh,68811,135092,135092,373418,36.18
40.59,KRISHNA SINGH NA,GARHWAL DISTT (WEST) CUM,1,1,INC,Uttar Pradesh,54829,135092,135092,373418,36.18
8.48,SHYAM CHAND NEGI NA,GARHWAL DISTT (WEST) CUM,1,2,KMPP,Uttar Pradesh,11452,135092,135092,373418,36.18
68.37,BHAKTADARSHAN NA,GARHWAL DISTT (EAST) CUM,1,1,INC,Uttar Pradesh,65994,96529,96529,347009,27.82
21.41,PRATAP SINGH NA,GARHWAL DISTT (EAST) CUM,1,2,SP,Uttar Pradesh,20664,96529,96529,347009,27.82
6.75,GHANA NAND NA,GARHWAL DISTT (EAST) CUM,1,3,HMS,Uttar Pradesh,6511,96529,96529,347009,27.82
3.48,SAKLA NAND NA,GARHWAL DISTT (EAST) CUM,1,4,IND,Uttar Pradesh,3360,96529,96529,347009,27.82
54.60,DEVI DATT NA,ALMORA DISTRICT (NORTH,1,2,INC,Uttar Pradesh,54964,100667,100667,373707,26.94
24.01,PURNA NAND NA,ALMORA DISTRICT (NORTH,1,3,SP,Uttar Pradesh,24169,100667,100667,373707,26.94
21.39,GURU DAS NA,ALMORA DISTRICT (NORTH,1,1,IND,Uttar Pradesh,21534,100667,100667,373707,26.94
57.54,C. D. PANDE NA,NAINI TAL DISTT CUM ALMORA,1,1,INC,Uttar Pradesh,74314,129142,129142,341976,37.76
42.46,DAN SINGH NA,NAINI TAL DISTT CUM ALMORA,1,2,SP,Uttar Pradesh,54828,129142,129142,341976,37.76
48.10,SATISH CHANDRA NA,BAREILLY DISTRICT (SOUTH),1,4,INC,Uttar Pradesh,66740,138758,138758,379600,36.55
21.67,SETH DAMODAR SAROOP NA,BAREILLY DISTRICT (SOUTH),1,3,SP,Uttar Pradesh,30067,138758,138758,379600,36.55
17.12,ROSHAN LAL NA,BAREILLY DISTRICT (SOUTH),1,2,BJS,Uttar Pradesh,23762,138758,138758,379600,36.55
11.24,THAKUR NARAIN SINGH NA,BAREILLY DISTRICT (SOUTH),1,1,IND,Uttar Pradesh,15602,138758,138758,379600,36.55
1.86,RAMA SHANKAR SHARMA NA,BAREILLY DISTRICT (SOUTH),1,5,IND,Uttar Pradesh,2587,138758,138758,379600,36.55
43.11,MUKUND LAL AGARWALA NA,PILIBHIT DISTT CUM BAREILLY,1,1,INC,Uttar Pradesh,55612,128991,128991,328961,39.21
22.58,RAM CHANDRA SINGH SADHU NA,PILIBHIT DISTT CUM BAREILLY,1,2,SP,Uttar Pradesh,29120,128991,128991,328961,39.21
13.24,JAI NARAIN NA,PILIBHIT DISTT CUM BAREILLY,1,6,KMPP,Uttar Pradesh,17080,128991,128991,328961,39.21
9.45,R. B. RAM BAHADUR NA,PILIBHIT DISTT CUM BAREILLY,1,5,IND,Uttar Pradesh,12191,128991,128991,328961,39.21
7.29,PUTTU SINGH NA,PILIBHIT DISTT CUM BAREILLY,1,4,IND,Uttar Pradesh,9399,128991,128991,328961,39.21
4.33,N. P. SHARMA NA,PILIBHIT DISTT CUM BAREILLY,1,3,IND,Uttar Pradesh,5589,128991,128991,328961,39.21
47.58,RAM SARAN NA,MORADABAD DISTRICT (WEST),1,3,INC,Uttar Pradesh,74644,156871,156871,367788,42.65
26.49,OM PRAKASH NA,MORADABAD DISTRICT (WEST),1,2,SP,Uttar Pradesh,41552,156871,156871,367788,42.65
14.08,KISHAN CHAND NA,MORADABAD DISTRICT (WEST),1,1,BJS,Uttar Pradesh,22088,156871,156871,367788,42.65
11.85,SHANKER DATT SHARMA NA,MORADABAD DISTRICT (WEST),1,4,KMPP,Uttar Pradesh,18587,156871,156871,367788,42.65
60.01,HIFZUL REHMAN NA,MORADABAD DISTRICT,1,1,INC,Uttar Pradesh,97863,163085,163085,387330,42.10
31.20,HARI RAJ SARUP NA,MORADABAD DISTRICT,1,2,BJS,Uttar Pradesh,50890,163085,163085,387330,42.10
8.79,DHARAM CHAND GROVER NA,MORADABAD DISTRICT,1,3,SP,Uttar Pradesh,14332,163085,163085,387330,42.10
59.57,ABUL KALAM AZAD NA,RAMPUR DISTRICT CUM,1,1,INC,Uttar Pradesh,108180,181607,181607,376635,48.22
40.43,BISHAN CHANDRA SETH NA,RAMPUR DISTRICT CUM,1,2,HMS,Uttar Pradesh,73427,181607,181607,376635,48.22
39.34,NEMI SARAN NA,BIJNOR DISTRICT (SOUTH),1,1,INC,Uttar Pradesh,75018,190669,190669,381477,49.98
22.82,GOVIND SAHAY NA,BIJNOR DISTRICT (SOUTH),1,2,IND,Uttar Pradesh,43520,190669,190669,381477,49.98
16.76,DHAL GOPAL SINGH NA,BIJNOR DISTRICT (SOUTH),1,3,SP,Uttar Pradesh,31961,190669,190669,381477,49.98
14.75,RAGHUVIR SINGH NA,BIJNOR DISTRICT (SOUTH),1,4,IND,Uttar Pradesh,28118,190669,190669,381477,49.98
6.32,GAJENDER SINGH NA,BIJNOR DISTRICT (SOUTH),1,5,BJS,Uttar Pradesh,12052,190669,190669,381477,49.98
35.60,SUNDER LAL NA,SAHARANPUR DISTT (WEST),2,4,INC,Uttar Pradesh,253220,711289,711289,717483,49.57
35.31,AJIT PRASHAD NA,SAHARANPUR DISTT (WEST),2,1,INC,Uttar Pradesh,251175,711289,711289,717483,49.57
8.98,MULKI RAJ NA,SAHARANPUR DISTT (WEST),2,3,SP,Uttar Pradesh,63848,711289,711289,717483,49.57
7.26,SANGAT NA,SAHARANPUR DISTT (WEST),2,5,SP,Uttar Pradesh,51640,711289,711289,717483,49.57
6.80,NEKI RAM NA,SAHARANPUR DISTT (WEST),2,2,RRP,Uttar Pradesh,48353,711289,711289,717483,49.57
6.05,SANGAT SINGH NA,SAHARANPUR DISTT (WEST),2,6,BJS,Uttar Pradesh,43053,711289,711289,717483,49.57
52.11,TRIPATHI HIRA BALLABH NA,MUZAFFARNAGAR DISTRICT,1,8,INC,Uttar Pradesh,103994,199562,199562,375540,53.14
15.03,RANJIT SINGH NA,MUZAFFARNAGAR DISTRICT,1,4,IND,Uttar Pradesh,29999,199562,199562,375540,53.14
11.87,SHIAM LAL NA,MUZAFFARNAGAR DISTRICT,1,6,BJS,Uttar Pradesh,23688,199562,199562,375540,53.14
6.91,ARUNDHARI SINGHAL NA,MUZAFFARNAGAR DISTRICT,1,1,IND,Uttar Pradesh,13796,199562,199562,375540,53.14
4.22,RAGHURAJ SWARUP NA,MUZAFFARNAGAR DISTRICT,1,3,IND,Uttar Pradesh,8429,199562,199562,375540,53.14
4.09,JOGDISH CHANDRA NA,MUZAFFARNAGAR DISTRICT,1,2,IND,Uttar Pradesh,8163,199562,199562,375540,53.14
3.12,SARVADAMAN NA,MUZAFFARNAGAR DISTRICT,1,7,SP,Uttar Pradesh,6234,199562,199562,375540,53.14
2.64,VIDYARTHI SATYA VOSARA NA,MUZAFFARNAGAR DISTRICT,1,5,KMPP,Uttar Pradesh,5259,199562,199562,375540,53.14
60.71,KHUSHI RAM SHARMA NA,MEERUT DISTRICT (WEST),1,1,INC,Uttar Pradesh,124601,205243,205243,357437,57.42
22.19,HUKAM SINGH NA,MEERUT DISTRICT (WEST),1,3,IND,Uttar Pradesh,45551,205243,205243,357437,57.42
17.10,RAJENDRAPAL SINGH NA,MEERUT DISTRICT (WEST),1,2,KMPP,Uttar Pradesh,35091,205243,205243,357437,57.42
63.12,KRISHNA CHANDRA SHARMA NA,MEERUT DISTRICT (SOUTH),1,1,INC,Uttar Pradesh,117256,185764,185764,374338,49.62
14.83,HARSARAN DASS NA,MEERUT DISTRICT (SOUTH),1,4,BJS,Uttar Pradesh,27557,185764,185764,374338,49.62
13.39,RAJENDRA SINGH NA,MEERUT DISTRICT (SOUTH),1,3,SP,Uttar Pradesh,24872,185764,185764,374338,49.62
4.56,SAROJNI DEVI NA,MEERUT DISTRICT (SOUTH),1,5,IND,Uttar Pradesh,8471,185764,185764,374338,49.62
4.10,BIJESHWAR NATH TIAGI NA,MEERUT DISTRICT (SOUTH),1,2,KMPP,Uttar Pradesh,7608,185764,185764,374338,49.62
59.92,SHAH NAWAZ KHAN NA,MEERUT DISTRICT (NORTH,1,1,INC,Uttar Pradesh,125288,209089,209089,394599,52.99
17.28,SURAJ BAL SWAMI NA,MEERUT DISTRICT (NORTH,1,5,RRP,Uttar Pradesh,36136,209089,209089,394599,52.99
15.82,RAJ SINGH RANA NA,MEERUT DISTRICT (NORTH,1,2,SP,Uttar Pradesh,33081,209089,209089,394599,52.99
3.79,LAKSHMI SHANKAR NA,MEERUT DISTRICT (NORTH,1,3,BJS,Uttar Pradesh,7926,209089,209089,394599,52.99
3.18,BABU LAL VAISH NA,MEERUT DISTRICT (NORTH,1,4,IND,Uttar Pradesh,6658,209089,209089,394599,52.99
32.14,BALMIKI KANHAIYA LAL NA,BULANDSHAHR DISTRICT,2,3,INC,Uttar Pradesh,223717,696063,696063,770017,45.20
26.01,RAGHUBAR DAYAL NA,BULANDSHAHR DISTRICT,2,5,INC,Uttar Pradesh,181068,696063,696063,770017,45.20
16.41,GANGA RAM NA,BULANDSHAHR DISTRICT,2,2,SCF,Uttar Pradesh,114258,696063,696063,770017,45.20
15.48,GUJRAL USHA NA,BULANDSHAHR DISTRICT,2,1,SP,Uttar Pradesh,107732,696063,696063,770017,45.20
9.95,MAN SINGH NA,BULANDSHAHR DISTRICT,2,4,BJS,Uttar Pradesh,69288,696063,696063,770017,45.20
27.70,NARDEO JI NA,ALIGARH DISTRICT,2,3,INC,Uttar Pradesh,206335,744815,744815,772202,48.23
26.95,SHRI CHAND SINGHAL NA,ALIGARH DISTRICT,2,8,INC,Uttar Pradesh,200719,744815,744815,772202,48.23
15.84,MEWA RAM NA,ALIGARH DISTRICT,2,5,SCF,Uttar Pradesh,117963,744815,744815,772202,48.23
14.43,RUDRA PRAKASH NA,ALIGARH DISTRICT,2,7,SP,Uttar Pradesh,107459,744815,744815,772202,48.23
4.41,RAGHUBIR PRASAD NA,ALIGARH DISTRICT,2,6,BJS,Uttar Pradesh,32866,744815,744815,772202,48.23
4.15,TARA SINGH NA,ALIGARH DISTRICT,2,1,KMPP,Uttar Pradesh,30929,744815,744815,772202,48.23
3.87,NATHA RAM NA,ALIGARH DISTRICT,2,2,BJS,Uttar Pradesh,28813,744815,744815,772202,48.23
2.65,NATHI MAL MALIA NA,ALIGARH DISTRICT,2,4,SCF,Uttar Pradesh,19731,744815,744815,772202,48.23
57.59,ACHAL SINGH SETH NA,AGRA DISTRICT (WEST),1,1,INC,Uttar Pradesh,102181,177414,177414,374135,47.42
25.86,KRISHAN DUTT PALIWAL NA,AGRA DISTRICT (WEST),1,3,IND,Uttar Pradesh,45882,177414,177414,374135,47.42
10.20,S. C. SARKAR NA,AGRA DISTRICT (WEST),1,4,BJS,Uttar Pradesh,18101,177414,177414,374135,47.42
6.34,KESHAV CHAND GUPTA NA,AGRA DISTRICT (WEST),1,2,IND,Uttar Pradesh,11250,177414,177414,374135,47.42
44.85,RAGHUBIR SINGH NA,AGRA DISTRICT (EAST),1,6,INC,Uttar Pradesh,70154,156403,156403,376255,41.57
30.46,HIRDAY NAND KUNZRU NA,AGRA DISTRICT (EAST),1,2,IND,Uttar Pradesh,47642,156403,156403,376255,41.57
10.60,INDER JIT NA,AGRA DISTRICT (EAST),1,1,IND,Uttar Pradesh,16577,156403,156403,376255,41.57
5.80,KRISHAN DATT PALIWAL NA,AGRA DISTRICT (EAST),1,3,IND,Uttar Pradesh,9064,156403,156403,376255,41.57
4.41,BANWARI LAL NA,AGRA DISTRICT (EAST),1,5,IND,Uttar Pradesh,6893,156403,156403,376255,41.57
3.88,BRIJ MOHAN SARUP NA,AGRA DISTRICT (EAST),1,4,IND,Uttar Pradesh,6073,156403,156403,376255,41.57
39.07,KRISHNA CHANDRA NA,MATHURA DISTRICT (WEST),1,1,INC,Uttar Pradesh,71235,182335,182335,376706,48.40
29.05,MAHENDRA PRATAP SINGH NA,MATHURA DISTRICT (WEST),1,3,IND,Uttar Pradesh,52974,182335,182335,376706,48.40
11.70,BON MAHARAJ NA,MATHURA DISTRICT (WEST),1,4,RRP,Uttar Pradesh,21335,182335,182335,376706,48.40
9.76,SHANTI CHARAN NA,MATHURA DISTRICT (WEST),1,5,SP,Uttar Pradesh,17791,182335,182335,376706,48.40
6.12,DORI LAL SHARMA NA,MATHURA DISTRICT (WEST),1,2,IND,Uttar Pradesh,11153,182335,182335,376706,48.40
4.30,SHANKER LAL NA,MATHURA DISTRICT (WEST),1,6,KMPP,Uttar Pradesh,7847,182335,182335,376706,48.40
56.31,DIGAMBER SINGH NA,ETAH DISTT (WEST) CUM,1,2,INC,Uttar Pradesh,104536,185634,185634,361599,51.34
22.33,GANGA SINGH NA,ETAH DISTT (WEST) CUM,1,1,SP,Uttar Pradesh,41457,185634,185634,361599,51.34
21.35,BABU RAM YADAV NA,ETAH DISTT (WEST) CUM,1,3,BJS,Uttar Pradesh,39641,185634,185634,361599,51.34
40.52,ROHAN LAL CHATURVEDI NA,ETAH DISTRICT (CENTRAL),1,1,INC,Uttar Pradesh,68367,168730,168730,365009,46.23
22.98,RAO KRISHAN PAL SINGH NA,ETAH DISTRICT (CENTRAL),1,2,BJS,Uttar Pradesh,38782,168730,168730,365009,46.23
16.80,SIYA RAM NA,ETAH DISTRICT (CENTRAL),1,5,IND,Uttar Pradesh,28344,168730,168730,365009,46.23
11.02,BABU RAM VERMA NA,ETAH DISTRICT (CENTRAL),1,3,KMPP,Uttar Pradesh,18587,168730,168730,365009,46.23
8.68,SATYA DEO NA,ETAH DISTRICT (CENTRAL),1,4,SP,Uttar Pradesh,14650,168730,168730,365009,46.23
41.21,RAGHUBIR SAHAI NA,ETAH DISCTICT NORTH EAST,1,3,INC,Uttar Pradesh,63147,153239,153239,352544,43.47
26.60,HAKIM SING NA,ETAH DISCTICT NORTH EAST,1,4,BJS,Uttar Pradesh,40769,153239,153239,352544,43.47
17.02,NIHAL UDDIN NA,ETAH DISCTICT NORTH EAST,1,1,SP,Uttar Pradesh,26082,153239,153239,352544,43.47
15.17,PYARE LAL NA,ETAH DISCTICT NORTH EAST,1,2,IND,Uttar Pradesh,23241,153239,153239,352544,43.47
54.21,BADAN SING NA,BUDAUN DISTRICT (WEST),1,2,INC,Uttar Pradesh,71074,131103,131103,354848,36.95
34.20,NARENDRA SING NA,BUDAUN DISTRICT (WEST),1,1,IND,Uttar Pradesh,44841,131103,131103,354848,36.95
11.58,VIR SEN NA,BUDAUN DISTRICT (WEST),1,3,SP,Uttar Pradesh,15188,131103,131103,354848,36.95
51.25,MOOL CHAND DUBE NA,FARRUKHABAD DISTRICT,1,4,INC,Uttar Pradesh,86024,167836,167836,407275,41.21
22.60,TEJ NARAIN NA,FARRUKHABAD DISTRICT,1,3,SP,Uttar Pradesh,37939,167836,167836,407275,41.21
16.69,KEDAR NATH SINGH NA,FARRUKHABAD DISTRICT,1,1,UPPP,Uttar Pradesh,28006,167836,167836,407275,41.21
9.45,KUNWAR BIHARI LAL NA,FARRUKHABAD DISTRICT,1,2,BJS,Uttar Pradesh,15867,167836,167836,407275,41.21
44.30,BADSHAH GUPTA NA,MAINPURI DISTRICT (EAST),1,2,INC,Uttar Pradesh,61736,139345,139345,340120,40.97
16.70,RAGHUBER SAHAI NA,MAINPURI DISTRICT (EAST),1,4,BJS,Uttar Pradesh,23265,139345,139345,340120,40.97
14.92,NARSINGH DATT SHARMA NA,MAINPURI DISTRICT (EAST),1,3,IND,Uttar Pradesh,20787,139345,139345,340120,40.97
14.15,PUTTO SINGH NA,MAINPURI DISTRICT (EAST),1,1,RSP,Uttar Pradesh,19722,139345,139345,340120,40.97
9.93,SRI KRISHNA NA,MAINPURI DISTRICT (EAST),1,5,SP,Uttar Pradesh,13835,139345,139345,340120,40.97
25.98,LOTAN RAM NA,JALAUN DISTT CUM ETAWAH,2,6,INC,Uttar Pradesh,151820,584312,584312,753180,38.79
20.81,HOTI LAL NA,JALAUN DISTT CUM ETAWAH,2,7,INC,Uttar Pradesh,121586,584312,584312,753180,38.79
15.17,JWALA PRASAD NA,JALAUN DISTT CUM ETAWAH,2,2,SCF,Uttar Pradesh,88659,584312,584312,753180,38.79
14.26,DEVI DAYAL NA,JALAUN DISTT CUM ETAWAH,2,4,SP,Uttar Pradesh,83338,584312,584312,753180,38.79
12.74,GANESH DATT NA,JALAUN DISTT CUM ETAWAH,2,1,UPPP,Uttar Pradesh,74449,584312,584312,753180,38.79
5.57,MANNI LAL NA,JALAUN DISTT CUM ETAWAH,2,5,KMPP,Uttar Pradesh,32540,584312,584312,753180,38.79
5.46,JIA LAL NA,JALAUN DISTT CUM ETAWAH,2,3,KMPP,Uttar Pradesh,31920,584312,584312,753180,38.79
50.32,V. N. TIWARI NA,KANPUR DISTT NORTH CUM,1,2,INC,Uttar Pradesh,83859,166635,166635,365691,45.57
32.97,P. D. KATIYAR NA,KANPUR DISTT NORTH CUM,1,1,SP,Uttar Pradesh,54943,166635,166635,365691,45.57
12.36,GOVARDHAN LAL NA,KANPUR DISTT NORTH CUM,1,3,IND,Uttar Pradesh,20593,166635,166635,365691,45.57
4.34,BAL RAVINRA NATH NA,KANPUR DISTT NORTH CUM,1,4,HMS,Uttar Pradesh,7240,166635,166635,365691,45.57
64.91,HARI HAR NATH SHASTRI NA,KANPUR DISTRICT CENTRAL,1,3,INC,Uttar Pradesh,88812,136821,136821,395486,34.60
12.89,RAMAU SHANKER AVASTHI NA,KANPUR DISTRICT CENTRAL,1,1,SP,Uttar Pradesh,17635,136821,136821,395486,34.60
10.86,CHAIL BEHARI DIXIT KANTAK NA,KANPUR DISTRICT CENTRAL,1,5,IND,Uttar Pradesh,14862,136821,136821,395486,34.60
3.27,GANGA SAHAI CHAUBEY NA,KANPUR DISTRICT CENTRAL,1,2,KMPP,Uttar Pradesh,4476,136821,136821,395486,34.60
2.50,BARHMA NAND MISRA NA,KANPUR DISTRICT CENTRAL,1,7,IND,Uttar Pradesh,3423,136821,136821,395486,34.60
2.40,RAMJI DAS NA,KANPUR DISTRICT CENTRAL,1,8,IND,Uttar Pradesh,3281,136821,136821,395486,34.60
2.25,SOHAN LAL SHENGHAVIA NA,KANPUR DISTRICT CENTRAL,1,4,IND,Uttar Pradesh,3079,136821,136821,395486,34.60
0.92,GAJPAT RAI NA,KANPUR DISTRICT CENTRAL,1,6,IND,Uttar Pradesh,1253,136821,136821,395486,34.60
48.89,BAL KRISHNA SHARMA NA,KANPUR DISTRICT SOUTH CUM,1,3,INC,Uttar Pradesh,78355,160257,160257,376278,42.59
32.30,CHANDRA SHEKHER NA,KANPUR DISTRICT SOUTH CUM,1,1,SP,Uttar Pradesh,51765,160257,160257,376278,42.59
18.81,RAM NARAIN SINGH NA,KANPUR DISTRICT SOUTH CUM,1,2,IND,Uttar Pradesh,30137,160257,160257,376278,42.59
61.77,DHULEKAR RAGHUNATH NA,JHANSI DISTRICT (SOUTH),1,4,INC,Uttar Pradesh,83714,135532,135532,359042,37.75
14.32,KANCHAN MANI RAM NA,JHANSI DISTRICT (SOUTH),1,1,CPI,Uttar Pradesh,19403,135532,135532,359042,37.75
6.72,GOVARDHAN DAS NA,JHANSI DISTRICT (SOUTH),1,3,IND,Uttar Pradesh,9107,135532,135532,359042,37.75
6.67,KAMTA PRASAD SINGH NA,JHANSI DISTRICT (SOUTH),1,2,KMPP,Uttar Pradesh,9041,135532,135532,359042,37.75
4.11,BHARGAWA CHINTAMANI NA,JHANSI DISTRICT (SOUTH),1,6,IND,Uttar Pradesh,5564,135532,135532,359042,37.75
3.27,BENI PRASAD NA,JHANSI DISTRICT (SOUTH),1,5,IND,Uttar Pradesh,4426,135532,135532,359042,37.75
3.16,LAKHPAT RAM NA,JHANSI DISTRICT (SOUTH),1,7,SP,Uttar Pradesh,4277,135532,135532,359042,37.75
32.73,MANNU LAL DUVEDI NA,HAMIRPUR DISTRICT,1,3,INC,Uttar Pradesh,42118,128684,128684,336458,38.25
29.51,RAN VIJAYA BAHADUR SINGH NA,HAMIRPUR DISTRICT,1,4,IND,Uttar Pradesh,37974,128684,128684,336458,38.25
27.21,UDIT NARAIN NA,HAMIRPUR DISTRICT,1,1,SP,Uttar Pradesh,35009,128684,128684,336458,38.25
10.56,PARMESHWARI DAYAL NA,HAMIRPUR DISTRICT,1,2,IND,Uttar Pradesh,13583,128684,128684,336458,38.25
24.47,SHIVE DAYAL NA,BANDA DISTRICT CUM,2,6,INC,Uttar Pradesh,87353,356961,356961,780133,22.88
19.19,PIAREY LAL KUREEL NA,BANDA DISTRICT CUM,2,1,INC,Uttar Pradesh,68495,356961,356961,780133,22.88
15.86,BHUPENDRA NIGAM NA,BANDA DISTRICT CUM,2,2,SP,Uttar Pradesh,56601,356961,356961,780133,22.88
11.28,MATOLA SINGH NA,BANDA DISTRICT CUM,2,4,BJS,Uttar Pradesh,40263,356961,356961,780133,22.88
9.17,RAJENDRA PRATAP SINGH NA,BANDA DISTRICT CUM,2,5,IND,Uttar Pradesh,32722,356961,356961,780133,22.88
7.67,SHITAL PRASAD NA,BANDA DISTRICT CUM,2,7,KMPP,Uttar Pradesh,27388,356961,356961,780133,22.88
7.43,HOLA RAM NA,BANDA DISTRICT CUM,2,8,SCF,Uttar Pradesh,26506,356961,356961,780133,22.88
4.94,BANS GOPAL NA,BANDA DISTRICT CUM,2,3,IND,Uttar Pradesh,17633,356961,356961,780133,22.88
33.29,VISHAMABHER DAYA L NA,UNNAO DISTRICT CUM RAE,2,5,INC,Uttar Pradesh,168081,504827,504827,744918,33.88
32.63,SWAMI RAMANAND NA,UNNAO DISTRICT CUM RAE,2,3,INC,Uttar Pradesh,164739,504827,504827,744918,33.88
10.16,LAXMI PRASAD NA,UNNAO DISTRICT CUM RAE,2,4,SP,Uttar Pradesh,51290,504827,504827,744918,33.88
9.16,SHEO MANGAL SINGH NA,UNNAO DISTRICT CUM RAE,2,6,UPPP,Uttar Pradesh,46249,504827,504827,744918,33.88
8.32,RAM KISHAN SINGH NA,UNNAO DISTRICT CUM RAE,2,2,IND,Uttar Pradesh,41996,504827,504827,744918,33.88
6.43,PRABHU DAYAL NA,UNNAO DISTRICT CUM RAE,2,1,SP,Uttar Pradesh,32472,504827,504827,744918,33.88
21.00,BASHIR HUSAIN ZAIDI NA,HARDOI DISTT (NORTH WEST),2,7,INC,Uttar Pradesh,111883,532687,532687,754683,35.29
17.54,BULAQI RAM NA,HARDOI DISTT (NORTH WEST),2,8,INC,Uttar Pradesh,93426,532687,532687,754683,35.29
12.37,SHANTA DEVI VAIDYA NA,HARDOI DISTT (NORTH WEST),2,12,RRP,Uttar Pradesh,65907,532687,532687,754683,35.29
8.66,RAM SWARUP NA,HARDOI DISTT (NORTH WEST),2,11,SCF,Uttar Pradesh,46144,532687,532687,754683,35.29
6.02,MUNESHWAR BUX SINGH NA,HARDOI DISTT (NORTH WEST),2,9,BJS,Uttar Pradesh,32065,532687,532687,754683,35.29
5.96,GAJRAJ BAHADUR NA,HARDOI DISTT (NORTH WEST),2,3,IND,Uttar Pradesh,31754,532687,532687,754683,35.29
5.93,NIRANJAN SINGH DEO NA,HARDOI DISTT (NORTH WEST),2,5,IND,Uttar Pradesh,31575,532687,532687,754683,35.29
5.76,INDRAJIR SINGH RAJPASI NA,HARDOI DISTT (NORTH WEST),2,1,SP,Uttar Pradesh,30672,532687,532687,754683,35.29
5.02,PRAKASH NARAIN NA,HARDOI DISTT (NORTH WEST),2,6,IND,Uttar Pradesh,26732,532687,532687,754683,35.29
