%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.47,PATHAN BABULAL BAPUJI,AHMEDNAGAR,5,IND,M,MAHARASHTRA,1944,425400,410162,707563,60.12
0.27,SHAIKH BADSHAHA CHINNUBHAI,AHMEDNAGAR,6,IND,M,MAHARASHTRA,1104,425400,410162,707563,60.12
67.36,VIKHE EKNATHRAO VITHALRAO,KOPARGAON,1,INC(I),M,MAHARASHTRA,281221,429566,417496,619224,69.37
29.07,SHINDE ANNASAHEB PANDURANG,KOPARGAON,2,INC(U),M,MAHARASHTRA,121382,429566,417496,619224,69.37
1.44,SHINDE AMBADAS GANGADHAR,KOPARGAON,3,RPK,M,MAHARASHTRA,6012,429566,417496,619224,69.37
0.74,SHAIKH SUBHEDAR GULAMHUSAN,KOPARGAON,4,IND,M,MAHARASHTRA,3109,429566,417496,619224,69.37
0.52,VIKHE BHAUSAHEB MURLIDHAR,KOPARGAON,5,IND,M,MAHARASHTRA,2157,429566,417496,619224,69.37
0.28,HAUSHIRAM ALIAS PANDHARINATH VISHWANATH SHINDE,KOPARGAON,6,IND,M,MAHARASHTRA,1176,429566,417496,619224,69.37
0.26,ROHAM PRABHAKAR JANARDHAN,KOPARGAON,7,IND,M,MAHARASHTRA,1106,429566,417496,619224,69.37
0.19,PAWAR SITARAM MOTIRAM,KOPARGAON,8,IND,M,MAHARASHTRA,781,429566,417496,619224,69.37
0.13,KANAWADE BHIMSHANKER KRISHNAJI,KOPARGAON,9,IND,M,MAHARASHTRA,552,429566,417496,619224,69.37
43.37,MORE RAMKRISHNA SADASHIV,KHED,1,INC(I),M,MAHARASHTRA,141026,335921,325141,653048,51.44
27.72,DNYANESHWAR KHAIRE,KHED,2,INC(U),M,MAHARASHTRA,90138,335921,325141,653048,51.44
22.95,MUKUNDRAO PATIL,KHED,3,JNP,M,MAHARASHTRA,74626,335921,325141,653048,51.44
1.96,CHINTAMAN BHIMRAO DOLAS,KHED,4,RPI,M,MAHARASHTRA,6387,335921,325141,653048,51.44
1.34,GADGIL RAMKRISHANA MARHAR,KHED,5,IND,M,MAHARASHTRA,4350,335921,325141,653048,51.44
1.08,KUNTE DHONDIRAM BALWANT,KHED,6,IND,M,MAHARASHTRA,3522,335921,325141,653048,51.44
0.74,RAM JAGTIANI,KHED,7,IND,M,MAHARASHTRA,2404,335921,325141,653048,51.44
0.56,GAIKWAD BHAGWAN GAJANAN,KHED,8,IND,M,MAHARASHTRA,1820,335921,325141,653048,51.44
0.27,VASANTRAO NANAWARE,KHED,9,IND,M,MAHARASHTRA,868,335921,325141,653048,51.44
50.81,GADGIL VITTHAL NARHAR,PUNE,1,INC(I),M,MAHARASHTRA,215161,429276,423433,741735,57.87
44.0,NANA SAHIB GORAY,PUNE,2,JNP,M,MAHARASHTRA,186331,429276,423433,741735,57.87
2.21,MORE SHYAMKANT DAMODAR,PUNE,3,JNP(S),M,MAHARASHTRA,9356,429276,423433,741735,57.87
0.77,VATKAR BABURAO PANDURANG,PUNE,4,IND,M,MAHARASHTRA,3279,429276,423433,741735,57.87
0.75,SHEWALE M. D.,PUNE,5,RPI,M,MAHARASHTRA,3176,429276,423433,741735,57.87
0.48,RAJ SALVE,PUNE,6,IND,M,MAHARASHTRA,2022,429276,423433,741735,57.87
0.2,PUNJABRAO JADHAV,PUNE,7,IND,M,MAHARASHTRA,857,429276,423433,741735,57.87
0.17,MAMASAHIB DATE,PUNE,8,IND,M,MAHARASHTRA,716,429276,423433,741735,57.87
0.15,NALWADE RAJRANG TATYABA,PUNE,9,IND,M,MAHARASHTRA,646,429276,423433,741735,57.87
0.13,GANDHI CHAMPALAL CHOGALAL,PUNE,10,IND,M,MAHARASHTRA,531,429276,423433,741735,57.87
0.11,LONKAR MOHAN SOPAN,PUNE,11,IND,M,MAHARASHTRA,456,429276,423433,741735,57.87
0.08,HONRAO SOMNATH BALSHET,PUNE,12,IND,M,MAHARASHTRA,347,429276,423433,741735,57.87
0.07,RAMKRISHAN ZENDE,PUNE,13,IND,M,MAHARASHTRA,298,429276,423433,741735,57.87
0.06,SHRIPAD GOPALRAO CHANDURKAR,PUNE,14,IND,M,MAHARASHTRA,257,429276,423433,741735,57.87
47.46,PATIL SHANKARRAO BAJIRAO,BARAMATI,1,INC(I),M,MAHARASHTRA,209300,454323,440993,766039,59.31
27.99,SAMBHAJIRAO KAKADE,BARAMATI,2,JNP,M,MAHARASHTRA,123432,454323,440993,766039,59.31
21.47,MOHAN DHARIA,BARAMATI,3,INC(U),M,MAHARASHTRA,94692,454323,440993,766039,59.31
0.62,BHUJANG BADEKAR,BARAMATI,4,IND,M,MAHARASHTRA,2748,454323,440993,766039,59.31
0.62,SONAVANE SHIVAJI BABASAHEB,BARAMATI,5,IND,M,MAHARASHTRA,2713,454323,440993,766039,59.31
0.5,BHAUSAHEB CHAVAN,BARAMATI,6,IND,M,MAHARASHTRA,2216,454323,440993,766039,59.31
0.5,TEKAWADE WAMANRAO NAMDEO,BARAMATI,7,IND,M,MAHARASHTRA,2193,454323,440993,766039,59.31
0.49,VITHAL KRISHNARAO TAKAVALE GURUJI,BARAMATI,8,IND,M,MAHARASHTRA,2157,454323,440993,766039,59.31
0.35,JADHAV MAGAN NIVRUTI,BARAMATI,9,BSP,M,MAHARASHTRA,1542,454323,440993,766039,59.31
53.95,CHAVAN YASHVANTRAO BALAWANTRAO,SATARA,1,INC(U),M,MAHARASHTRA,223213,425436,413757,659862,64.47
41.13,PATIL SHALINI VASANTRAO,SATARA,2,INC(I),F,MAHARASHTRA,170180,425436,413757,659862,64.47
1.89,THAKUR VASANT KRISHNA,SATARA,3,IND,M,MAHARASHTRA,7822,425436,413757,659862,64.47
1.22,JAGADALE SHAMRAO BANDUJI,SATARA,4,IND,M,MAHARASHTRA,5066,425436,413757,659862,64.47
0.63,CHAVAN BAJIRAO DADASAHEB,SATARA,5,IND,M,MAHARASHTRA,2601,425436,413757,659862,64.47
0.51,PARANJAPE BALKRISHNA BHASKAR,SATARA,6,IND,M,MAHARASHTRA,2097,425436,413757,659862,64.47
0.41,SAHASTRABUDHE SHYAMSUNDAR ANANT,SATARA,7,IND,M,MAHARASHTRA,1713,425436,413757,659862,64.47
0.26,ROKADE SHRIRANG RAMCHANDRA,SATARA,8,IND,M,MAHARASHTRA,1065,425436,413757,659862,64.47
51.45,MOHITE YASHAVANTRAO JIJAVA,KARAD,1,INC(I),M,MAHARASHTRA,240222,477452,466946,704176,67.8
46.0,PATIL VILASRAO BALKRISHNA,KARAD,2,INC(U),M,MAHARASHTRA,214807,477452,466946,704176,67.8
1.68,PATIL PUNDALIK HARI,KARAD,3,IND,M,MAHARASHTRA,7845,477452,466946,704176,67.8
0.35,PATIL KAKASAHEB RAGHUNATH,KARAD,4,IND,M,MAHARASHTRA,1625,477452,466946,704176,67.8
0.32,KAMBLE TANAJI DADU,KARAD,5,IND,M,MAHARASHTRA,1478,477452,466946,704176,67.8
0.21,SABNIS BALKRISHNA VINAYAK,KARAD,6,IND,M,MAHARASHTRA,969,477452,466946,704176,67.8
69.74,PATIL VASANTRAO BANDUJI,SANGLI,1,INC(I),M,MAHARASHTRA,296189,434207,424733,663222,65.47
30.26,PATIL VISHWASRAO RAMRAO,SANGLI,2,JNP,M,MAHARASHTRA,128544,434207,424733,663222,65.47
59.26,MANE RAJARAM ALIAS BALASAHEB SHANKARRAO,ICHALKARANJI,1,INC(I),M,MAHARASHTRA,265903,459320,448715,686425,66.91
25.6,PATIL BALASAHEB KRISHNARAO KAULAVKAR,ICHALKARANJI,2,INC(U),M,MAHARASHTRA,114852,459320,448715,686425,66.91
15.15,DESAI KAKASO GOPALRAO,ICHALKARANJI,3,JNP,M,MAHARASHTRA,67960,459320,448715,686425,66.91
62.48,GAIKWAD UDAYASINGRAO NANASAHEB,KOLHAPUR,1,INC(I),M,MAHARASHTRA,245757,403326,393322,654754,61.6
23.22,DESAI DAJIBA BALWANT,KOLHAPUR,2,PWP,M,MAHARASHTRA,91314,403326,393322,654754,61.6
11.83,NIMBALKAR RAJARAM DADASAHEB,KOLHAPUR,3,IND,M,MAHARASHTRA,46526,403326,393322,654754,61.6
0.5,TUKARAM DATTAJI PAWAR,KOLHAPUR,4,IND,M,MAHARASHTRA,1952,403326,393322,654754,61.6
0.49,BHOSLE VASANT RAVAJI,KOLHAPUR,5,RPI,M,MAHARASHTRA,1945,403326,393322,654754,61.6
0.47,JAGTAP NAMDEO DNYANOBA,KOLHAPUR,6,IND,M,MAHARASHTRA,1862,403326,393322,654754,61.6
0.41,SHAMRAO MALI,KOLHAPUR,7,IND,M,MAHARASHTRA,1601,403326,393322,654754,61.6
0.33,BHIVATE BANDU APANA,KOLHAPUR,8,IND,M,MAHARASHTRA,1313,403326,393322,654754,61.6
0.27,SARDESAI SHANKARRAO KRISHNARAO LATGAONKAR,KOLHAPUR,9,IND,M,MAHARASHTRA,1052,403326,393322,654754,61.6
18.85,NGANGOM MOHENDRA,INNER MANIPUR,1,CPI,M,MANIPUR,69670,380893,369623,469331,81.16
15.62,NIRNGTHOUJAM BENOY SINGH,INNER MANIPUR,2,INC(I),M,MANIPUR,57724,380893,369623,469331,81.16
13.33,RAJKUMAR MADHURYYAJIT SINGH,INNER MANIPUR,3,MRP,M,MANIPUR,49277,380893,369623,469331,81.16
12.93,MUTUM AMUTOMBI,INNER MANIPUR,4,IND,M,MANIPUR,47783,380893,369623,469331,81.16
11.19,LAISHRAM ACHAW SINGH,INNER MANIPUR,5,JNP,M,MANIPUR,41355,380893,369623,469331,81.16
9.66,N. TOMBI SINGH,INNER MANIPUR,6,INC(U),M,MANIPUR,35700,380893,369623,469331,81.16
8.55,MUHAMAD SALAMAT SHEIKH,INNER MANIPUR,7,IND,M,MANIPUR,31594,380893,369623,469331,81.16
4.13,LAIPHANGBAM BASANTA KUMAR,INNER MANIPUR,8,IND,M,MANIPUR,15279,380893,369623,469331,81.16
4.03,HINDANGAMAYUM INDUSEKHAR,INNER MANIPUR,9,IND,M,MANIPUR,14905,380893,369623,469331,81.16
1.71,WAREPPAN KULACHANDRA SINGH,INNER MANIPUR,10,IND,M,MANIPUR,6336,380893,369623,469331,81.16
30.87,GOUZAGIN,OUTER MANIPUR (ST),1,INC(I),M,MANIPUR,106749,361549,345801,439951,82.18
24.41,KAIHO,OUTER MANIPUR (ST),2,JNP,M,MANIPUR,84423,361549,345801,439951,82.18
23.96,SHEHKHOGIN KIPGEN,OUTER MANIPUR (ST),3,INC(U),M,MANIPUR,82866,361549,345801,439951,82.18
17.58,K. PRONGO,OUTER MANIPUR (ST),4,IND,M,MANIPUR,60794,361549,345801,439951,82.18
3.17,PAOKAI,OUTER MANIPUR (ST),5,IND,M,MANIPUR,10969,361549,345801,439951,82.18
74.31,PURON A. SANGMA,TURA,1,INC(I),M,MEGHALAYA,82307,115575,110760,225582,51.23
11.79,GROHONSING MARAK,TURA,2,AHL,M,MEGHALAYA,13058,115575,110760,225582,51.23
7.62,SIBENDRA NARAYAN KOCH,TURA,3,IND,M,MEGHALAYA,8440,115575,110760,225582,51.23
6.28,ROBIN REMA,TURA,4,CPI,M,MEGHALAYA,6955,115575,110760,225582,51.23
58.0,R. ROTHUAMA,MIZORAM (ST),1,IND,M,MIZORAM,74430,129533,128321,230795,56.12
42.0,C. VENKUNGA,MIZORAM (ST),2,PPC,M,MIZORAM,53891,129533,128321,230795,56.12
51.01,CHINGWANG,NAGALAND,1,IND,M,NAGALAND,145969,294009,286179,460083,63.9
48.99,RANO M. SHAIZA,NAGALAND,2,UDF,F,NAGALAND,140210,294009,286179,460083,63.9
56.12,MAN MOHAN TUDU,MAYURBHANJ (ST),1,INC(I),M,ORISSA,118764,220672,211618,592797,37.23
22.31,CHANDRA MOHAN SINHA,MAYURBHANJ (ST),2,JNP(S),M,ORISSA,47207,220672,211618,592797,37.23
13.27,KANHURAM HEMBARAM,MAYURBHANJ (ST),3,JNP,M,ORISSA,28088,220672,211618,592797,37.23
8.3,BIRIA TUDU,MAYURBHANJ (ST),4,IND,M,ORISSA,17559,220672,211618,592797,37.23
59.09,CHINTAMANI JENA,BALASORE,1,INC(I),M,ORISSA,229040,398950,387626,673732,59.21
23.0,SAMARENDRA KUNDU,BALASORE,2,JNP,M,ORISSA,89151,398950,387626,673732,59.21
11.3,KAMINI KANTA PATNAYAK,BALASORE,3,JNP(S),M,ORISSA,43820,398950,387626,673732,59.21
2.77,PRASANNA KUMAR PAUL,BALASORE,4,INC(U),M,ORISSA,10718,398950,387626,673732,59.21
2.36,PADMALOCHAN MAHANTA,BALASORE,5,JKD,M,ORISSA,9162,398950,387626,673732,59.21
0.77,RAMANATH PATRA,BALASORE,6,IND,M,ORISSA,2976,398950,387626,673732,59.21
0.71,KAMALINI PATRA,BALASORE,7,IND,F,ORISSA,2759,398950,387626,673732,59.21
58.46,ARJUN CHARAN SETHI,BHADRAK (SC),1,INC(I),M,ORISSA,218002,383819,372893,676438,56.74
25.2,BAIRAGI JENA,BHADRAK (SC),2,JNP(S),M,ORISSA,93967,383819,372893,676438,56.74
11.76,MANGARAJ MALICK,BHADRAK (SC),3,JNP,M,ORISSA,43870,383819,372893,676438,56.74
4.16,DHARANIDHAR JENA,BHADRAK (SC),4,IND,M,ORISSA,15529,383819,372893,676438,56.74
0.41,RATNAKAR SAMAL,BHADRAK (SC),5,IND,M,ORISSA,1525,383819,372893,676438,56.74
54.5,ANADI CHARAN DAS,JAJPUR (SC),1,INC(I),M,ORISSA,191676,362729,351702,672423,53.94
30.35,RAM CHANDRA MALLICK,JAJPUR (SC),2,JNP(S),M,ORISSA,106738,362729,351702,672423,53.94
6.24,SANTANU KUMAR DAS,JAJPUR (SC),3,JNP,M,ORISSA,21956,362729,351702,672423,53.94
5.67,BAISHNAB JENA,JAJPUR (SC),4,SUC,M,ORISSA,19932,362729,351702,672423,53.94
3.24,BAISHNAB CHARAN MALLICK,JAJPUR (SC),5,INC(U),M,ORISSA,11400,362729,351702,672423,53.94
43.04,BIJOYNANDA PATANAIK,KENDRAPARA,1,JNP(S),M,ORISSA,177579,422753,412561,689449,61.32
41.65,GAYA CHANDRA BHUYAN,KENDRAPARA,2,INC(I),M,ORISSA,171836,422753,412561,689449,61.32
11.24,SURENDRANATH DWIVEDY,KENDRAPARA,3,JNP,M,ORISSA,46362,422753,412561,689449,61.32
4.07,PROMODA KUMAR CHOUDHURY,KENDRAPARA,4,IND,M,ORISSA,16784,422753,412561,689449,61.32
61.54,JANAKI BALLAV PATNAIK,CUTTACK,1,INC(I),M,ORISSA,219831,368514,357238,704852,52.28
26.84,TRILOCHAN KANUGO,CUTTACK,2,INC(U),M,ORISSA,95879,368514,357238,704852,52.28
7.9,RAJENDRA SINGH,CUTTACK,3,JNP,M,ORISSA,28224,368514,357238,704852,52.28
3.72,NARASINGH MISRA,CUTTACK,4,IND,M,ORISSA,13304,368514,357238,704852,52.28
50.97,LAKSHMAN MALLICK,JAGATSINGHPUR,1,INC(I),M,ORISSA,228795,462012,448894,730554,63.24
37.63,RABI RAY,JAGATSINGHPUR,2,JNP(S),M,ORISSA,168903,462012,448894,730554,63.24
6.52,UPENDRA MOHANTY,JAGATSINGHPUR,3,JNP,M,ORISSA,29285,462012,448894,730554,63.24
4.88,KSHETRA MOHAN ROUTRAY,JAGATSINGHPUR,4,IND,M,ORISSA,21911,462012,448894,730554,63.24
59.87,BRAJAMOHAN MOHANTY,PURI,1,INC(I),M,ORISSA,201753,349320,336986,688901,50.71
23.73,PADMACHARAN SAMANTASINHAR,PURI,2,JNP(S),M,ORISSA,79950,349320,336986,688901,50.71
12.94,HARIHAR BAHINIPATI,PURI,3,JNP,M,ORISSA,43596,349320,336986,688901,50.71
3.47,SARAT KUMAR MANSINGH,PURI,4,FBL,M,ORISSA,11687,349320,336986,688901,50.71
62.53,CHINTAMANI PANIGRAHI,BHUBANESWAR,1,INC(I),M,ORISSA,187144,308777,299266,684665,45.1
18.22,SHIVAJI PATTANAIK,BHUBANESWAR,2,CPM,M,ORISSA,54527,308777,299266,684665,45.1
13.02,BHAGABAR BEHERA,BHUBANESWAR,3,JNP,M,ORISSA,38969,308777,299266,684665,45.1
2.31,NAKUL CHANDRA MALLICK,BHUBANESWAR,4,IND,M,ORISSA,6902,308777,299266,684665,45.1
1.46,BIPIN BIHARI JENA,BHUBANESWAR,5,IND,M,ORISSA,4364,308777,299266,684665,45.1
1.32,CHITTARANJAN MISHRA,BHUBANESWAR,6,IND,M,ORISSA,3955,308777,299266,684665,45.1
1.14,BHABAGRAHI MISHRA,BHUBANESWAR,7,IND,M,ORISSA,3405,308777,299266,684665,45.1
49.94,RAMACHANDRA RATH,ASKA,1,INC(I),M,ORISSA,164223,341083,328823,703763,48.47
18.22,SHANTI KUMARI DEVI,ASKA,2,JNP,F,ORISSA,59906,341083,328823,703763,48.47
14.87,DUTIKRUSHNA PANDA,ASKA,3,CPI,M,ORISSA,48907,341083,328823,703763,48.47
14.07,UDAYANATH NAYAK,ASKA,4,IND,M,ORISSA,46275,341083,328823,703763,48.47
1.84,KAKAKOTA SYAMBABU SUBUDHI,ASKA,5,IND,M,ORISSA,6038,341083,328823,703763,48.47
1.06,ATUL KRUSHNA MISRA,ASKA,6,IND,M,ORISSA,3474,341083,328823,703763,48.47
65.68,JAGANNATH RAO R.,BERHAMPUR,1,INC(I),M,ORISSA,158990,252858,242061,661874,38.2
18.52,RAMANATH DAS,BERHAMPUR,2,JNP(S),M,ORISSA,44820,252858,242061,661874,38.2
11.56,NARAYAN PATRA,BERHAMPUR,3,JNP,M,ORISSA,27975,252858,242061,661874,38.2
4.25,VENKATA RAMANA TATA,BERHAMPUR,4,IND,M,ORISSA,10276,252858,242061,661874,38.2
64.6,GIRIDHAR GOMANGO,KORAPUT (ST),1,INC(I),M,ORISSA,97194,158890,150461,618269,25.7
21.85,PANGI JAYARAM,KORAPUT (ST),2,JNP(S),M,ORISSA,32876,158890,150461,618269,25.7
13.55,MUTIKA PAPANNA,KORAPUT (ST),3,JNP,M,ORISSA,20391,158890,150461,618269,25.7
59.21,KHAGAPATI PRADHANI,NOWRANGPUR (ST),1,INC(I),M,ORISSA,93267,168717,157507,571047,29.55
17.72,PRAHALAD DORA,NOWRANGPUR (ST),2,JNP,M,ORISSA,27903,168717,157507,571047,29.55
17.28,SHYAMGHANA MAJHI,NOWRANGPUR (ST),3,JNP(S),M,ORISSA,27212,168717,157507,571047,29.55
3.21,SURYANARAYANA MAJHI,NOWRANGPUR (ST),4,INC(U),M,ORISSA,5054,168717,157507,571047,29.55
2.58,KRISHNA RANDHARI,NOWRANGPUR (ST),5,IND,M,ORISSA,4071,168717,157507,571047,29.55
51.16,RASABEHARI BEHARA,KALAHANDI,1,INC(I),M,ORISSA,127413,263826,249063,577063,45.72
32.84,PRATAP KESHARI DEO,KALAHANDI,2,JNP,M,ORISSA,81786,263826,249063,577063,45.72
10.07,KIRAN CHANDRA SINGH DEO,KALAHANDI,3,JNP(S),M,ORISSA,25071,263826,249063,577063,45.72
5.94,DINABANDHU AGARWAL,KALAHANDI,4,IND,M,ORISSA,14793,263826,249063,577063,45.72
57.73,MRUTYUNJAYA NAYAK,PHULBANI (SC),1,INC(I),M,ORISSA,146336,265717,253504,679055,39.13
26.5,KALAKANHU BAGH,PHULBANI (SC),2,JNP(S),M,ORISSA,67176,265717,253504,679055,39.13
13.17,ACHYUTANAND MAHANANDA,PHULBANI (SC),3,JNP,M,ORISSA,33392,265717,253504,679055,39.13
1.81,ANIRUDHA DIPA,PHULBANI (SC),4,IND,M,ORISSA,4576,265717,253504,679055,39.13
0.8,RAJENDRA BEHARA,PHULBANI (SC),5,IND,M,ORISSA,2024,265717,253504,679055,39.13
55.59,NITYANANDA MISHRA,BOLANGIR,1,INC(I),M,ORISSA,141197,268462,253979,621132,43.22
24.15,PRIYABRATA RATH,BOLANGIR,2,JNP,M,ORISSA,61336,268462,253979,621132,43.22
16.91,AINTHU SAHOO,BOLANGIR,3,JNP(S),M,ORISSA,42942,268462,253979,621132,43.22
3.35,SARAT CHANDRA PANIGRAHI,BOLANGIR,4,INC(U),M,ORISSA,8504,268462,253979,621132,43.22
53.95,KRUPASINDHU BHOI,SAMBALPUR,1,INC(I),M,ORISSA,173070,340939,320779,722224,47.21
19.9,JHASNAKETANSAHU,SAMBALPUR,2,JNP(S),M,ORISSA,63837,340939,320779,722224,47.21
15.83,PRASANNA KUMAR ACHARYA,SAMBALPUR,3,JNP,M,ORISSA,50775,340939,320779,722224,47.21
4.87,JAGADISH PANDA,SAMBALPUR,4,IND,M,ORISSA,15635,340939,320779,722224,47.21
1.72,M. KUMBHAR,SAMBALPUR,5,IND,M,ORISSA,5524,340939,320779,722224,47.21
1.52,TRIBIKRAM MALLIK,SAMBALPUR,6,IND,M,ORISSA,4860,340939,320779,722224,47.21
1.19,KUMAR DILLESWAR PRADHAN,SAMBALPUR,7,IND,M,ORISSA,3823,340939,320779,722224,47.21
1.01,ISLAMUDDIN NASARI,SAMBALPUR,8,JKD,M,ORISSA,3255,340939,320779,722224,47.21
57.85,NARAYAN SAHU,DEOGARH,1,INC(I),M,ORISSA,170955,312557,295510,680409,45.94
17.31,PATITAPABAN PRADHAN,DEOGARH,2,JNP(S),M,ORISSA,51151,312557,295510,680409,45.94
14.0,PAVITRAMOHAN PRADHAN,DEOGARH,3,JNP,M,ORISSA,41378,312557,295510,680409,45.94
2.86,LOKNATH PRADHAN,DEOGARH,4,IND,M,ORISSA,8439,312557,295510,680409,45.94
2.04,KUMAR DILLESWAR PRADHAN,DEOGARH,5,IND,M,ORISSA,6021,312557,295510,680409,45.94
1.93,BHIMSEN BHOI,DEOGARH,6,JKD,M,ORISSA,5716,312557,295510,680409,45.94
1.13,SADANANDA SAHOO,DEOGARH,7,FBL,M,ORISSA,3335,312557,295510,680409,45.94
0.92,BISHNU SEN,DEOGARH,8,IND,M,ORISSA,2726,312557,295510,680409,45.94
0.92,TRIBHUBAN GANGADEB,DEOGARH,9,IND,M,ORISSA,2718,312557,295510,680409,45.94
0.62,VINOD KUMAR MISHRA,DEOGARH,10,IND,M,ORISSA,1845,312557,295510,680409,45.94
0.41,PURNA CHANDRA PATRA,DEOGARH,11,IND,M,ORISSA,1226,312557,295510,680409,45.94
63.04,RAJA KAMAKHYA PRASAD SINGH DEO MAHINDRA,DHENKANAL,1,INC(I),M,ORISSA,182036,303642,288781,645017,47.08
17.66,SUSHIL KUMAR PATNAIK,DHENKANAL,2,JNP(S),M,ORISSA,51004,303642,288781,645017,47.08
10.76,JOGENDRANATH TRIPATHY,DHENKANAL,3,JNP,M,ORISSA,31066,303642,288781,645017,47.08
3.39,RAJ KISHORE MISRA,DHENKANAL,4,IND,M,ORISSA,9803,303642,288781,645017,47.08
2.71,KASHINATH NANDA,DHENKANAL,5,IND,M,ORISSA,7823,303642,288781,645017,47.08
2.44,KUMAR DILLESWAR PRADHAN,DHENKANAL,6,IND,M,ORISSA,7049,303642,288781,645017,47.08
41.27,CHRISTOPHER EKKA,SUNDARGARH (ST),1,INC(I),M,ORISSA,103983,265565,251966,634386,41.86
25.02,GANGADHAR PRADHAN,SUNDARGARH (ST),2,JNP,M,ORISSA,63032,265565,251966,634386,41.86
16.48,DEVANANDA AMAT,SUNDARGARH (ST),3,JNP(S),M,ORISSA,41532,265565,251966,634386,41.86
10.42,C.D.LUGUN,SUNDARGARH (ST),4,JKD,M,ORISSA,26250,265565,251966,634386,41.86
2.85,DAVID MUNZNI,SUNDARGARH (ST),5,IND,M,ORISSA,7171,265565,251966,634386,41.86
2.28,ROHIL KUMAR ORAM,SUNDARGARH (ST),6,SUC,M,ORISSA,5750,265565,251966,634386,41.86
1.69,MAHADEO ORAON,SUNDARGARH (ST),7,IND,M,ORISSA,4248,265565,251966,634386,41.86
68.36,HARIHAR SOREN,KEONJHAR (ST),1,INC(I),M,ORISSA,125750,193748,183950,619778,31.26
22.13,GOVINDA MUNDA,KEONJHAR (ST),2,JNP(S),M,ORISSA,40702,193748,183950,619778,31.26
9.51,BALABHADRA NAIK,KEONJHAR (ST),3,JKD,M,ORISSA,17498,193748,183950,619778,31.26
58.52,SUKHBANS KAUR,GURDASPUR,1,INC(I),F,PUNJAB,250452,437319,427959,683185,64.01
23.07,P.N.LEKHI,GURDASPUR,2,JNP,M,PUNJAB,98713,437319,427959,683185,64.01
8.87,KHUSHHAL BAHL,GURDASPUR,3,INC(U),M,PUNJAB,37946,437319,427959,683185,64.01
3.99,RANDHIR SINGH,GURDASPUR,4,IND,M,PUNJAB,17087,437319,427959,683185,64.01
1.65,MELA RAM,GURDASPUR,5,IND,M,PUNJAB,7040,437319,427959,683185,64.01
1.42,DALIP SINGH,GURDASPUR,6,IND,M,PUNJAB,6076,437319,427959,683185,64.01
0.97,KAMAL KUMAR DUBEY,GURDASPUR,7,IND,M,PUNJAB,4130,437319,427959,683185,64.01
0.79,AZAD SINGH,GURDASPUR,8,IND,M,PUNJAB,3371,437319,427959,683185,64.01
0.43,DHARAM PAL KAPAI,GURDASPUR,9,IND,M,PUNJAB,1822,437319,427959,683185,64.01
0.31,DALIP SINGH,GURDASPUR,10,IND,M,PUNJAB,1322,437319,427959,683185,64.01
59.48,RAGHUNANDAN LAL,AMRITSAR,1,INC(I),M,PUNJAB,293085,500303,492736,788498,63.45
36.82,BALDEV PRAKASH,AMRITSAR,2,JNP,M,PUNJAB,181401,500303,492736,788498,63.45
1.66,SAROOP SINGH,AMRITSAR,3,IND,M,PUNJAB,8193,500303,492736,788498,63.45
0.8,JAGDISH SINGH,AMRITSAR,4,ILP,M,PUNJAB,3926,500303,492736,788498,63.45
0.56,HARMEET SINGH,AMRITSAR,5,IND,M,PUNJAB,2747,500303,492736,788498,63.45
0.46,HAZARA SINGH,AMRITSAR,6,IND,M,PUNJAB,2255,500303,492736,788498,63.45
0.23,AMARIT SINGH,AMRITSAR,7,IND,M,PUNJAB,1129,500303,492736,788498,63.45
46.05,LEHNA SINGH,TARN TARAN,1,SAD,M,PUNJAB,200395,444281,435196,744666,59.66
44.84,GURDIAL SINGH DHILLON,TARN TARAN,2,INC(I),M,PUNJAB,195148,444281,435196,744666,59.66
7.32,RAVI SHER SINGH,TARN TARAN,3,IND,M,PUNJAB,31874,444281,435196,744666,59.66
0.98,JARNAIL SINGH KALLAH,TARN TARAN,4,BSP,M,PUNJAB,4249,444281,435196,744666,59.66
0.81,JAGIR SINGH,TARN TARAN,5,IND,M,PUNJAB,3530,444281,435196,744666,59.66
50.39,RAJINDER SINGH SPARROW,JULLUNDUR,1,INC(I),M,PUNJAB,214386,433193,425443,725205,59.73
33.39,SARAR SARUP SINGH,JULLUNDUR,2,JNP,M,PUNJAB,142065,433193,425443,725205,59.73
7.01,HARI KISAN BHATTI,JULLUNDUR,3,JNP(S),M,PUNJAB,29840,433193,425443,725205,59.73
3.57,MOHINDER SINGH,JULLUNDUR,4,IND,M,PUNJAB,15188,433193,425443,725205,59.73
1.13,CHARANJIT SINGH,JULLUNDUR,5,IND,M,PUNJAB,4791,433193,425443,725205,59.73
0.74,BABA BRISPATI NATH YOGI,JULLUNDUR,6,IND,M,PUNJAB,3165,433193,425443,725205,59.73
0.72,JAGJIT SINGH TAKHAR,JULLUNDUR,7,IND,M,PUNJAB,3061,433193,425443,725205,59.73
0.57,S.SUKHBIR SINGH HAZURIA,JULLUNDUR,8,ILP,M,PUNJAB,2433,433193,425443,725205,59.73
0.47,DILJIT SINGH,JULLUNDUR,9,IND,M,PUNJAB,1984,433193,425443,725205,59.73
