%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.07,A. VIJAYANARAYANA GOWDA,BANGALORE NORTH,23,IND,M,KARNATAKA,375,518766,509062,869205,59.68
0.07,C. SRINIVASA,BANGALORE NORTH,24,IND,M,KARNATAKA,369,518766,509062,869205,59.68
0.07,K. K. MISHRA,BANGALORE NORTH,25,IND,M,KARNATAKA,368,518766,509062,869205,59.68
0.07,K. M. NAGARAJA REDDY,BANGALORE NORTH,26,IND,M,KARNATAKA,367,518766,509062,869205,59.68
0.05,H. V. MOHANA,BANGALORE NORTH,27,IND,M,KARNATAKA,250,518766,509062,869205,59.68
0.04,A. R. ABDUL SHUKOOR,BANGALORE NORTH,28,IND,M,KARNATAKA,179,518766,509062,869205,59.68
0.03,S. MANTHIYAPPA,BANGALORE NORTH,29,IND,M,KARNATAKA,155,518766,509062,869205,59.68
47.58,V. S. KRISHNA IYER,BANGALORE SOUTH,1,JNP,M,KARNATAKA,264765,563908,556427,987244,57.12
45.29,K. VENKATAGIRI GOWDA,BANGALORE SOUTH,2,INC,M,KARNATAKA,252033,563908,556427,987244,57.12
2.42,A. K. SUBBAIAH,BANGALORE SOUTH,3,LKD,M,KARNATAKA,13441,563908,556427,987244,57.12
0.83,P. KAPOORCHAND PUKRAJ,BANGALORE SOUTH,4,IND,M,KARNATAKA,4637,563908,556427,987244,57.12
0.52,C. S. JAYARAM,BANGALORE SOUTH,5,IND,M,KARNATAKA,2888,563908,556427,987244,57.12
0.41,MOHAMED FACRUDIN,BANGALORE SOUTH,6,IND,M,KARNATAKA,2306,563908,556427,987244,57.12
0.36,N. K. RAMA NAIDU,BANGALORE SOUTH,7,IND,M,KARNATAKA,2012,563908,556427,987244,57.12
0.3,VATAL NAGARAJ,BANGALORE SOUTH,8,IND,M,KARNATAKA,1690,563908,556427,987244,57.12
0.29,K. RADHAKRISHNA,BANGALORE SOUTH,9,IND,M,KARNATAKA,1640,563908,556427,987244,57.12
0.22,K. CHIKKANN A.,BANGALORE SOUTH,10,IND,M,KARNATAKA,1250,563908,556427,987244,57.12
0.16,K. SRINIVASA,BANGALORE SOUTH,11,IND,M,KARNATAKA,892,563908,556427,987244,57.12
0.14,G. P. BHASKAR KUMAR,BANGALORE SOUTH,12,IND,M,KARNATAKA,794,563908,556427,987244,57.12
0.13,KANAKRA J. MEHTA,BANGALORE SOUTH,13,IND,M,KARNATAKA,739,563908,556427,987244,57.12
0.11,U. PARMESHWAR,BANGALORE SOUTH,14,IND,M,KARNATAKA,623,563908,556427,987244,57.12
0.11,G. K. SIDDAIAH,BANGALORE SOUTH,15,IND,M,KARNATAKA,618,563908,556427,987244,57.12
0.11,S. NARENDRA PARSAD,BANGALORE SOUTH,16,IND,M,KARNATAKA,603,563908,556427,987244,57.12
0.1,G. SELVARAJ,BANGALORE SOUTH,17,IND,M,KARNATAKA,579,563908,556427,987244,57.12
0.09,BYATARAJE GOWDA,BANGALORE SOUTH,18,IND,M,KARNATAKA,521,563908,556427,987244,57.12
0.09,L. GANGADHAR,BANGALORE SOUTH,19,IND,M,KARNATAKA,512,563908,556427,987244,57.12
0.09,JAYAKUMAR,BANGALORE SOUTH,20,IND,M,KARNATAKA,497,563908,556427,987244,57.12
0.07,L. SHIVRAM,BANGALORE SOUTH,21,IND,M,KARNATAKA,411,563908,556427,987244,57.12
0.07,K. RAMAIAH SETTY,BANGALORE SOUTH,22,IND,M,KARNATAKA,390,563908,556427,987244,57.12
0.07,L. RAME GOWDA,BANGALORE SOUTH,23,IND,M,KARNATAKA,376,563908,556427,987244,57.12
0.06,V. R. RAJASHEKAR KASAVE,BANGALORE SOUTH,24,IND,M,KARNATAKA,347,563908,556427,987244,57.12
0.06,M. MUDDAIAH,BANGALORE SOUTH,25,IND,M,KARNATAKA,332,563908,556427,987244,57.12
0.06,JINDE MUNIYAPPA,BANGALORE SOUTH,26,IND,M,KARNATAKA,327,563908,556427,987244,57.12
0.06,BALAKRISHNA,BANGALORE SOUTH,27,IND,M,KARNATAKA,312,563908,556427,987244,57.12
0.04,RAGHUNATHMAL,BANGALORE SOUTH,28,IND,M,KARNATAKA,246,563908,556427,987244,57.12
0.04,S. M. SWAMINATH,BANGALORE SOUTH,29,IND,M,KARNATAKA,236,563908,556427,987244,57.12
0.04,G. SWAMY,BANGALORE SOUTH,30,IND,M,KARNATAKA,216,563908,556427,987244,57.12
0.03,AGAVALI SAHEB,BANGALORE SOUTH,31,IND,M,KARNATAKA,194,563908,556427,987244,57.12
58.55,K. V. SHANKARAGOWDA,MANDYA,1,JNP,M,KARNATAKA,319176,557529,545109,722855,77.13
36.47,S. M. KRISHNA,MANDYA,2,INC,M,KARNATAKA,198780,557529,545109,722855,77.13
1.33,B. N. THIRUMALEGOWDA,MANDYA,3,IND,M,KARNATAKA,7240,557529,545109,722855,77.13
0.7,S. B. SHIVALINGEGOWDA,MANDYA,4,IND,M,KARNATAKA,3833,557529,545109,722855,77.13
0.67,S. S. KHOTHARI,MANDYA,5,IND,M,KARNATAKA,3659,557529,545109,722855,77.13
0.6,K. JOGAIAH,MANDYA,6,IND,M,KARNATAKA,3267,557529,545109,722855,77.13
0.51,MANJUNATH M.,MANDYA,7,IND,M,KARNATAKA,2786,557529,545109,722855,77.13
0.48,V. SUNDARAKRISHNA,MANDYA,8,IND,M,KARNATAKA,2638,557529,545109,722855,77.13
0.35,C. BORAIAH,MANDYA,9,IND,M,KARNATAKA,1923,557529,545109,722855,77.13
0.33,YELLAPPA,MANDYA,10,IND,M,KARNATAKA,1807,557529,545109,722855,77.13
53.75,V. SREENIVASA PRASAD,CHAMARAJANAGAR (SC),1,INC,M,KARNATAKA,240665,462181,447713,719216,64.26
35.74,G. N. MALLESHAIAH,CHAMARAJANAGAR (SC),2,JNP,M,KARNATAKA,160012,462181,447713,719216,64.26
3.47,H. PRABHUDEVA,CHAMARAJANAGAR (SC),3,IND,M,KARNATAKA,15538,462181,447713,719216,64.26
1.71,B. N. CHELUVARAJ,CHAMARAJANAGAR (SC),4,IND,M,KARNATAKA,7634,462181,447713,719216,64.26
1.12,MALLANNA,CHAMARAJANAGAR (SC),5,IND,M,KARNATAKA,5029,462181,447713,719216,64.26
0.72,M. NANJAIAH,CHAMARAJANAGAR (SC),6,IND,M,KARNATAKA,3243,462181,447713,719216,64.26
0.52,SUSHEELA,CHAMARAJANAGAR (SC),7,IND,F,KARNATAKA,2318,462181,447713,719216,64.26
0.5,C. BILIGIRAIAH,CHAMARAJANAGAR (SC),8,IND,M,KARNATAKA,2226,462181,447713,719216,64.26
0.46,C. DEVANNA,CHAMARAJANAGAR (SC),9,IND,M,KARNATAKA,2081,462181,447713,719216,64.26
0.42,M. A. SURESH KUMAR,CHAMARAJANAGAR (SC),10,IND,M,KARNATAKA,1878,462181,447713,719216,64.26
0.4,VENKATACHALAIAH,CHAMARAJANAGAR (SC),11,IND,M,KARNATAKA,1808,462181,447713,719216,64.26
0.36,B. CHIKKASIDDAIAH,CHAMARAJANAGAR (SC),12,IND,M,KARNATAKA,1614,462181,447713,719216,64.26
0.35,S. VIJENDHAR,CHAMARAJANAGAR (SC),13,IND,M,KARNATAKA,1564,462181,447713,719216,64.26
0.26,B. M. LINGAPPA,CHAMARAJANAGAR (SC),14,IND,M,KARNATAKA,1158,462181,447713,719216,64.26
0.21,N. RACHIAH,CHAMARAJANAGAR (SC),15,IND,M,KARNATAKA,945,462181,447713,719216,64.26
54.71,SRIKANTADATTA NARASIMHARAJA WADIYAR,MYSORE,1,INC,M,KARNATAKA,247754,464072,452885,751631,61.74
40.44,K. P. SHANTHAMURTHY,MYSORE,2,IND,M,KARNATAKA,183144,464072,452885,751631,61.74
1.26,K. P. VISHWANATH,MYSORE,3,JNP,M,KARNATAKA,5696,464072,452885,751631,61.74
0.5,M. N. KRISHNAPPA,MYSORE,4,IND,M,KARNATAKA,2268,464072,452885,751631,61.74
0.49,C. SHIVANNA,MYSORE,5,IND,M,KARNATAKA,2228,464072,452885,751631,61.74
0.48,KEMPEGOWDA,MYSORE,6,IND,M,KARNATAKA,2158,464072,452885,751631,61.74
0.38,G. MADIAH,MYSORE,7,IND,M,KARNATAKA,1708,464072,452885,751631,61.74
0.38,K. NAGARAJU,MYSORE,8,IND,M,KARNATAKA,1699,464072,452885,751631,61.74
0.37,MARIYAIAH,MYSORE,9,IND,M,KARNATAKA,1678,464072,452885,751631,61.74
0.3,AKHILA CHAKRAVARTHY MALLESH MAHARAJA,MYSORE,10,IND,M,KARNATAKA,1346,464072,452885,751631,61.74
0.29,P. V. BALA KRISHNA,MYSORE,11,IND,M,KARNATAKA,1317,464072,452885,751631,61.74
0.15,Y. C. REVANNA,MYSORE,12,IND,M,KARNATAKA,671,464072,452885,751631,61.74
0.14,M. LINGAIAH,MYSORE,13,IND,M,KARNATAKA,656,464072,452885,751631,61.74
0.12,MIRZA MOHAMED BAIG,MYSORE,14,IND,M,KARNATAKA,562,464072,452885,751631,61.74
62.03,JANARDHANA POOJARY,MANGALORE,1,INC,M,KARNATAKA,299490,489684,482800,670001,73.09
37.3,K. RAMA BHAT,MANGALORE,2,BJP,M,KARNATAKA,180091,489684,482800,670001,73.09
0.67,EKANATH NAYAK,MANGALORE,3,IND,M,KARNATAKA,3219,489684,482800,670001,73.09
62.37,OSCAR FERNANDES,UDUPI,1,INC,M,KARNATAKA,287412,467815,460814,650251,71.94
31.48,K. S. HEGDE,UDUPI,2,BJP,M,KARNATAKA,145076,467815,460814,650251,71.94
3.07,K. R. SRIYAN,UDUPI,3,CPM,M,KARNATAKA,14156,467815,460814,650251,71.94
1.12,MANJUNATH,UDUPI,4,IND,M,KARNATAKA,5160,467815,460814,650251,71.94
0.59,RAMARAYA ACHARYA,UDUPI,5,IND,M,KARNATAKA,2706,467815,460814,650251,71.94
0.54,K. GOPALAKRISHNA KINI,UDUPI,6,IND,M,KARNATAKA,2496,467815,460814,650251,71.94
0.49,BALLAGHATTA RAMACHANDRA BHAT,UDUPI,7,IND,M,KARNATAKA,2268,467815,460814,650251,71.94
0.33,DEEPAK KUMAR,UDUPI,8,IND,M,KARNATAKA,1540,467815,460814,650251,71.94
49.52,H. N. NANJEGOWDA,HASSAN,1,INC,M,KARNATAKA,265488,546793,536111,774758,70.58
43.56,K. B. MALLAPPA,HASSAN,2,JNP,M,KARNATAKA,233519,546793,536111,774758,70.58
5.37,K. C. BASAVARAJ,HASSAN,3,IND,M,KARNATAKA,28792,546793,536111,774758,70.58
0.66,H. PARVATHEGOWDA,HASSAN,4,IND,M,KARNATAKA,3517,546793,536111,774758,70.58
0.65,B. P. CHANNAKESHAVASETTY,HASSAN,5,IND,M,KARNATAKA,3468,546793,536111,774758,70.58
0.25,C. SOMEGOWDA,HASSAN,6,IND,M,KARNATAKA,1327,546793,536111,774758,70.58
61.8,D. K. TARADEVI,CHIKMAGALUR,1,INC,F,KARNATAKA,268912,444583,435137,677667,65.6
29.62,B. K. SUNDARESH,CHIKMAGALUR,2,CPI,M,KARNATAKA,128872,444583,435137,677667,65.6
3.78,C. K. LOKESHA GOWDA,CHIKMAGALUR,3,IND,M,KARNATAKA,16446,444583,435137,677667,65.6
1.34,C. M. S. SASTRY,CHIKMAGALUR,4,LKD,M,KARNATAKA,5810,444583,435137,677667,65.6
0.81,B. NARAYANA POOJARI,CHIKMAGALUR,5,IND,M,KARNATAKA,3532,444583,435137,677667,65.6
0.74,M. K. DAYANANDA,CHIKMAGALUR,6,IND,M,KARNATAKA,3237,444583,435137,677667,65.6
0.59,A. VARADARAJ,CHIKMAGALUR,7,IND,M,KARNATAKA,2550,444583,435137,677667,65.6
0.53,M. GOVINDA PRABHU,CHIKMAGALUR,8,IND,M,KARNATAKA,2289,444583,435137,677667,65.6
0.48,D. S. GANGADHARAPPA,CHIKMAGALUR,9,IND,M,KARNATAKA,2084,444583,435137,677667,65.6
0.21,K. P. RATHNAKARA PRABHU,CHIKMAGALUR,10,IND,M,KARNATAKA,899,444583,435137,677667,65.6
0.12,H. M. S. BYRAPPA,CHIKMAGALUR,11,IND,M,KARNATAKA,506,444583,435137,677667,65.6
57.86,T. V. CHANDRASHEKARAPPA,SHIMOGA,1,INC,M,KARNATAKA,299038,529421,516801,745840,70.98
33.93,D. G. SHIVANNAGOWDA,SHIMOGA,2,BJP,M,KARNATAKA,175364,529421,516801,745840,70.98
5.48,K. T. MOHAN,SHIMOGA,3,IND,M,KARNATAKA,28330,529421,516801,745840,70.98
0.86,M. SUBRAYA KODGI,SHIMOGA,4,IND,M,KARNATAKA,4436,529421,516801,745840,70.98
0.79,S. GURUCHIDAMBARA,SHIMOGA,5,IND,M,KARNATAKA,4084,529421,516801,745840,70.98
0.43,K. S. RAMACHANDRA SETTY,SHIMOGA,6,LKD,M,KARNATAKA,2234,529421,516801,745840,70.98
0.28,S. R. NAGAPPA SETTY,SHIMOGA,7,IND,M,KARNATAKA,1423,529421,516801,745840,70.98
0.14,H. M. SHANKARE GOWDA,SHIMOGA,8,IND,M,KARNATAKA,724,529421,516801,745840,70.98
0.09,R. YELLAPPA,SHIMOGA,9,IND,M,KARNATAKA,487,529421,516801,745840,70.98
0.08,M. LINGAPPA,SHIMOGA,10,IND,M,KARNATAKA,396,529421,516801,745840,70.98
0.06,M. B. ESWARA RAO,SHIMOGA,11,IND,M,KARNATAKA,285,529421,516801,745840,70.98
50.25,G. DEVARAY NAIK,KANARA,1,INC,M,KARNATAKA,237064,486027,471741,732187,66.38
39.82,G. S. HEGDE AJJIBAL,KANARA,2,JNP,M,KARNATAKA,187866,486027,471741,732187,66.38
4.97,YALLURKAR KISANRAO SIDARY,KANARA,3,IND,M,KARNATAKA,23428,486027,471741,732187,66.38
2.11,BALCHANDRA SHANKAREPPA BADIGER,KANARA,4,IND,M,KARNATAKA,9932,486027,471741,732187,66.38
1.55,M. G. RAMESH,KANARA,5,IND,M,KARNATAKA,7331,486027,471741,732187,66.38
1.3,NAIK BALAKRISHNA VENKAPPA ALIAS BALASAHEBA,KANARA,6,IND,M,KARNATAKA,6120,486027,471741,732187,66.38
53.14,AZEEZ SAIT,DHARWAD SOUTH,1,INC,M,KARNATAKA,257834,500375,485203,700921,71.39
41.27,ABDUL NAIRSAB,DHARWAD SOUTH,2,JNP,M,KARNATAKA,200227,500375,485203,700921,71.39
0.86,BILKI SHEKAPPA NAGAPPA,DHARWAD SOUTH,3,IND,M,KARNATAKA,4175,500375,485203,700921,71.39
0.84,BELLAD MURIGEPPA CHANNABASAPPA,DHARWAD SOUTH,4,IND,M,KARNATAKA,4079,500375,485203,700921,71.39
0.75,SHAMBHU FAKKIRAPPA BIJAPUR,DHARWAD SOUTH,5,IND,M,KARNATAKA,3630,500375,485203,700921,71.39
0.54,UPANAL BASAPPA GULAPPA,DHARWAD SOUTH,6,IND,M,KARNATAKA,2604,500375,485203,700921,71.39
0.5,TIMMANHALLI HALAPPA,DHARWAD SOUTH,7,IND,M,KARNATAKA,2416,500375,485203,700921,71.39
0.46,TAMBAKA JAGADISH BASAVANNEPPA,DHARWAD SOUTH,8,IND,M,KARNATAKA,2214,500375,485203,700921,71.39
0.39,ALLAMPRABHU DHANDARGI,DHARWAD SOUTH,9,IND,M,KARNATAKA,1903,500375,485203,700921,71.39
0.3,KALAL MALLESHAPPA RATNAJAPPA,DHARWAD SOUTH,10,IND,M,KARNATAKA,1454,500375,485203,700921,71.39
0.26,V. S. SHANKRIOPPA,DHARWAD SOUTH,11,IND,M,KARNATAKA,1274,500375,485203,700921,71.39
0.23,VEERANNA SANGAPPA HANJI,DHARWAD SOUTH,12,IND,M,KARNATAKA,1126,500375,485203,700921,71.39
0.2,V. C. HITTALMANI,DHARWAD SOUTH,13,IND,M,KARNATAKA,950,500375,485203,700921,71.39
0.14,CHINCHALI GONDEPPA MALLAPPA,DHARWAD SOUTH,14,IND,M,KARNATAKA,690,500375,485203,700921,71.39
0.13,BHARAMANNAVAR BASAVARAJ GUDDAPPA,DHARWAD SOUTH,15,IND,M,KARNATAKA,627,500375,485203,700921,71.39
52.31,NAIKAR DYAMAPPA KALLAPPA,DHARWAD NORTH,1,INC,M,KARNATAKA,229865,450810,439404,719826,62.63
42.11,S. I. SHETTAR,DHARWAD NORTH,2,JNP,M,KARNATAKA,185014,450810,439404,719826,62.63
1.94,M. P. LAXMESHWAR,DHARWAD NORTH,3,LKD,M,KARNATAKA,8510,450810,439404,719826,62.63
0.88,HOSAKERI VEERESH GALANGALEPPA,DHARWAD NORTH,4,IND,M,KARNATAKA,3853,450810,439404,719826,62.63
0.43,R. D. KAREGOUDAR,DHARWAD NORTH,5,IND,M,KARNATAKA,1898,450810,439404,719826,62.63
0.38,DODDAMANI HANUMANTNAYAL LACHUNAYAK,DHARWAD NORTH,6,IND,M,KARNATAKA,1669,450810,439404,719826,62.63
0.36,SHRESHTI CHANNAPPA SHANKARAPPA,DHARWAD NORTH,7,IND,M,KARNATAKA,1586,450810,439404,719826,62.63
0.32,C. M. DEVENDRANAYAK,DHARWAD NORTH,8,IND,M,KARNATAKA,1418,450810,439404,719826,62.63
0.27,KORLAHALLI SOMASHEKHAR FAKKIRAPPA,DHARWAD NORTH,9,IND,M,KARNATAKA,1198,450810,439404,719826,62.63
0.23,PATTENNAVAR GURUSIDDAPPA CHANNAPPA,DHARWAD NORTH,10,IND,M,KARNATAKA,1019,450810,439404,719826,62.63
0.15,YALAWATTI RAMAPPA MALLAPPA,DHARWAD NORTH,11,IND,M,KARNATAKA,647,450810,439404,719826,62.63
0.13,KATTIMATH J. P.,DHARWAD NORTH,12,IND,M,KARNATAKA,570,450810,439404,719826,62.63
0.12,HIREGOUDAR VENKANAGOUDA SIDDANAGOUDA,DHARWAD NORTH,13,IND,M,KARNATAKA,515,450810,439404,719826,62.63
0.11,PAWAR VASUDEVASA NAGENDRASA,DHARWAD NORTH,14,IND,M,KARNATAKA,475,450810,439404,719826,62.63
0.1,INAMATI GURUNATH NARASIMH,DHARWAD NORTH,15,IND,M,KARNATAKA,445,450810,439404,719826,62.63
0.09,AHAMMADHANIP RAJESAB JAKATI,DHARWAD NORTH,16,IND,M,KARNATAKA,387,450810,439404,719826,62.63
0.08,HUBBALLI MANOHAR GADIGEPPA,DHARWAD NORTH,17,IND,M,KARNATAKA,335,450810,439404,719826,62.63
42.66,SIDNAL SHANMUKHAPPA BASAPPA,BELGAUM,1,INC,M,KARNATAKA,202506,487773,474671,771731,63.21
35.18,APPAYYAGOUDA BASAGOUDA PATIL,BELGAUM,2,JNP,M,KARNATAKA,166966,487773,474671,771731,63.21
12.64,PAWASHE PRABHAKAR ANAPA,BELGAUM,3,IND,M,KARNATAKA,60010,487773,474671,771731,63.21
3.47,MOOLIMAIN SIDDARAMAPPA MAHALINGAPPA,BELGAUM,4,IND,M,KARNATAKA,16467,487773,474671,771731,63.21
1.16,SUTGATTI NILKHANT CHANDABASAPPA,BELGAUM,5,IND,M,KARNATAKA,5513,487773,474671,771731,63.21
0.79,KHANAGOUDAR SHIVAGOWADAPPA BALAPPA,BELGAUM,6,IND,M,KARNATAKA,3733,487773,474671,771731,63.21
0.58,BALWANT LAXMAN KOTMIRE,BELGAUM,7,IND,M,KARNATAKA,2753,487773,474671,771731,63.21
0.48,ABDUL SATTAR ABDUAL KARIM MULLA,BELGAUM,8,IND,M,KARNATAKA,2300,487773,474671,771731,63.21
0.44,JAMADAR IBRAHIM JEELANISAB,BELGAUM,9,IND,M,KARNATAKA,2108,487773,474671,771731,63.21
0.42,NEGINAHAL NABISAB HAJRATASAB,BELGAUM,10,IND,M,KARNATAKA,1982,487773,474671,771731,63.21
0.41,JAGADAL SIDRAMAPPA BALAPPA,BELGAUM,11,IND,M,KARNATAKA,1936,487773,474671,771731,63.21
0.31,NADAF NABISAHEB MOULASAHEB,BELGAUM,12,IND,M,KARNATAKA,1456,487773,474671,771731,63.21
0.26,MUNAVALLI HANAMANTAPPA YALAPPA,BELGAUM,13,IND,M,KARNATAKA,1256,487773,474671,771731,63.21
0.26,BHIMAPPA YALLAPPA CHAVALI,BELGAUM,14,IND,M,KARNATAKA,1211,487773,474671,771731,63.21
0.24,NEELAGAR BASAVARAJ NINGAPPA,BELGAUM,15,IND,M,KARNATAKA,1117,487773,474671,771731,63.21
0.23,BIRADAR PATIL SANGANGOUDA REVANASIDDAPA,BELGAUM,16,IND,M,KARNATAKA,1105,487773,474671,771731,63.21
0.22,NAMADEV SIDDAPPA UPARI,BELGAUM,17,IND,M,KARNATAKA,1049,487773,474671,771731,63.21
0.16,BASAWANNEPPA ULAWAPPA CHHABBI,BELGAUM,18,IND,M,KARNATAKA,747,487773,474671,771731,63.21
0.1,BALASAHEB APPARAO KULKARNI,BELGAUM,19,IND,M,KARNATAKA,456,487773,474671,771731,63.21
47.78,B. SHANKARANAD,CHIKKODI (SC),1,INC,M,KARNATAKA,228030,489225,477292,705279,69.37
47.01,ANNAPPA KALLAPPA RAYANNAVAR,CHIKKODI (SC),2,JNP,M,KARNATAKA,224385,489225,477292,705279,69.37
1.59,NEMANNA ANNAPPA KAMBLE,CHIKKODI (SC),3,IND,M,KARNATAKA,7602,489225,477292,705279,69.37
0.85,KALE DUNDAPPA TIPPANNA,CHIKKODI (SC),4,IND,M,KARNATAKA,4043,489225,477292,705279,69.37
0.69,GAIKWAD UMARAO RAMACHANDRA,CHIKKODI (SC),5,IND,M,KARNATAKA,3282,489225,477292,705279,69.37
0.6,KOTABAGI KEMPANNA BALAPPA,CHIKKODI (SC),6,IND,M,KARNATAKA,2845,489225,477292,705279,69.37
0.49,DINAKAR DEVENDRA KAMBLE,CHIKKODI (SC),7,IND,M,KARNATAKA,2345,489225,477292,705279,69.37
0.42,MUNAVALI SHANKAR HANAMANTHAPPA,CHIKKODI (SC),8,IND,M,KARNATAKA,2025,489225,477292,705279,69.37
0.29,BANASODE ASHOK BABU,CHIKKODI (SC),9,IND,M,KARNATAKA,1375,489225,477292,705279,69.37
0.28,KODATE JALENDRA MACHHENDRA,CHIKKODI (SC),10,IND,M,KARNATAKA,1360,489225,477292,705279,69.37
49.82,PATIL HANMANTAGOUDA BHIMANAGOUDA,BAGALKOT,1,INC,M,KARNATAKA,234955,487671,471652,728816,66.91
47.59,NADAGOUDA MALLANGAGOUDA PRAVATAGOUDA,BAGALKOT,2,JNP,M,KARNATAKA,224443,487671,471652,728816,66.91
1.38,NAIK BALARAMPURAPPA,BAGALKOT,3,IND,M,KARNATAKA,6499,487671,471652,728816,66.91
0.7,BANDIWADDAR HANMANT DURGAPPA,BAGALKOT,4,IND,M,KARNATAKA,3314,487671,471652,728816,66.91
0.4,MALATHI OMPRAKASH CHINCHUR,BAGALKOT,5,IND,F,KARNATAKA,1874,487671,471652,728816,66.91
0.12,SHARDUL SURESH GOVINDA RAO,BAGALKOT,6,IND,M,KARNATAKA,567,487671,471652,728816,66.91
48.62,GURADDI SHIVASHANKAREPPA MALLAPPA,BIJAPUR,1,JNP,M,KARNATAKA,206737,437208,425210,707905,61.76
48.05,CHOUDHARI RAYAGONDAPPA BHIMANNA,BIJAPUR,2,INC,M,KARNATAKA,204318,437208,425210,707905,61.76
1.21,KORALLI GANGADHAR SHIDARAMAPPA,BIJAPUR,3,IND,M,KARNATAKA,5142,437208,425210,707905,61.76
0.52,NAGUR DOCTOR SARDAR BASAVARAJ KARABASAPPA,BIJAPUR,4,IND,M,KARNATAKA,2197,437208,425210,707905,61.76
0.46,PEERA MAHILBOOB ABDUL RAHIMAN,BIJAPUR,5,IND,M,KARNATAKA,1963,437208,425210,707905,61.76
0.34,KULKARNI RAMARAO KALYANRAO,BIJAPUR,6,IND,M,KARNATAKA,1463,437208,425210,707905,61.76
0.3,HOSAMANI CHANDRASHEKAR KASAPPA,BIJAPUR,7,IND,M,KARNATAKA,1273,437208,425210,707905,61.76
0.28,BAMANALLO LAXMIBAI ANNAYYA DIXITH,BIJAPUR,8,IND,F,KARNATAKA,1204,437208,425210,707905,61.76
0.21,BIRADAR RAYAPPAGOUDA BAPUGOUDA,BIJAPUR,9,IND,M,KARNATAKA,913,437208,425210,707905,61.76
45.54,I. RAMA RAI,KASARAGOD,1,INC,M,KERALA,262904,582565,577331,745222,78.17
43.57,BALANANDAN,KASARAGOD,2,CPM,M,KERALA,251535,582565,577331,745222,78.17
10.22,K. G. MARAR,KASARAGOD,3,BJP,M,KERALA,59021,582565,577331,745222,78.17
0.48,N. M. MOHAMOOD,KASARAGOD,4,IND,M,KERALA,2787,582565,577331,745222,78.17
0.19,T. N. SEBASTIAN,KASARAGOD,5,IND,M,KERALA,1084,582565,577331,745222,78.17
51.66,MULIAPPALLI RAMACHANDRAN,CANNANORE,1,INC,M,KERALA,288791,567922,559056,693093,81.94
47.18,PATTIAM RAJAN,CANNANORE,2,CPM,M,KERALA,263738,567922,559056,693093,81.94
0.53,KUNTIMANGALAM AZEEZ,CANNANORE,3,IND,M,KERALA,2942,567922,559056,693093,81.94
0.33,KOOTHAN NARAYANAN,CANNANORE,4,IND,M,KERALA,1843,567922,559056,693093,81.94
0.31,VAYAKOTH MADATHIL NARAYANAN NAMBEESAN,CANNANORE,5,IND,M,KERALA,1742,567922,559056,693093,81.94
46.67,K. P. UNNIKRISHNAN,BADAGARA,1,ICS,M,KERALA,270416,583558,579462,740431,78.81
44.77,K. M. RADHAKRISHNAN,BADAGARA,2,IND,M,KERALA,259437,583558,579462,740431,78.81
5.83,A. D. NAIR,BADAGARA,3,BJP,M,KERALA,33781,583558,579462,740431,78.81
1.82,B. M. SASTHRI,BADAGARA,4,IND,M,KERALA,10556,583558,579462,740431,78.81
0.37,KUNNUMMAL MOHANAN,BADAGARA,5,IND,M,KERALA,2164,583558,579462,740431,78.81
0.3,NEDIYAKUNIYIL KALANTHAN HAJI,BADAGARA,6,IND,M,KERALA,1723,583558,579462,740431,78.81
0.16,SUSEELA BALAKRISHNAN,BADAGARA,7,IND,F,KERALA,909,583558,579462,740431,78.81
0.08,ERIMATTATHIL JOSEPH,BADAGARA,8,IND,M,KERALA,476,583558,579462,740431,78.81
49.96,K. G. ADIYODI,CALICUT,1,INC,M,KERALA,278216,562184,556858,706343,79.59
40.25,MOIDEENKUTTY HAJI (BAVAE HAJI),CALICUT,2,IML,M,KERALA,224155,562184,556858,706343,79.59
7.28,K. MADHAVANKUTTY,CALICUT,3,IND,M,KERALA,40549,562184,556858,706343,79.59
0.75,P. O. G. NAMBIAR,CALICUT,4,IND,M,KERALA,4184,562184,556858,706343,79.59
0.74,C. K. RAGHAVAN,CALICUT,5,IND,M,KERALA,4142,562184,556858,706343,79.59
0.69,C.K.ABDULVAHAB,CALICUT,6,IND,M,KERALA,3869,562184,556858,706343,79.59
0.31,AZHAKIL KRISHNAN NAIR,CALICUT,7,IND,M,KERALA,1743,562184,556858,706343,79.59
50.9,EBRAHIM SULAMAN SAIT,MANJERI,1,MUL,M,KERALA,287538,570262,564898,736698,77.41
38.3,E. K. IMBICHI BAVA,MANJERI,2,CPM,M,KERALA,216363,570262,564898,736698,77.41
7.67,O. RAJA GOPAL,MANJERI,3,BJP,M,KERALA,43301,570262,564898,736698,77.41
2.26,PALLIYALI KUNHMUTTY,MANJERI,4,IND,M,KERALA,12753,570262,564898,736698,77.41
0.52,KARATACHALI NAFESAKUTTY,MANJERI,5,IND,F,KERALA,2954,570262,564898,736698,77.41
0.2,NOORENGAL MOHAMMED,MANJERI,6,IND,M,KERALA,1125,570262,564898,736698,77.41
0.15,IQUBAL PANDIKKAD,MANJERI,7,IND,M,KERALA,864,570262,564898,736698,77.41
58.47,G. M. BANATWALLA,PONNANI,1,MUL,M,KERALA,288216,506049,492911,718121,70.47
