%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
76.39,RAM PRASAD DESHMUKH,HATHRAS (SC),1,BLD,M,UTTAR PRADESH,300907,401699,393889,648461,61.95
23.61,CHANDRA PAL SHAILANI,HATHRAS (SC),2,INC,M,UTTAR PRADESH,92982,401699,393889,648461,61.95
70.85,NAWAB SINGH CHAUHAN,ALIGARH,1,BLD,M,UTTAR PRADESH,280811,401923,396356,620338,64.79
22.72,GHAN SHYAM SINGH,ALIGARH,2,INC,M,UTTAR PRADESH,90053,401923,396356,620338,64.79
3.37,AMAR NATH,ALIGARH,3,IND,M,UTTAR PRADESH,13347,401923,396356,620338,64.79
2.19,RAGHUBIR SINGH RAHI,ALIGARH,4,IND,M,UTTAR PRADESH,8680,401923,396356,620338,64.79
0.64,SHYAM SUNDER VERMA,ALIGARH,5,IND,M,UTTAR PRADESH,2550,401923,396356,620338,64.79
0.23,T.P. SAXENA,ALIGARH,6,IND,M,UTTAR PRADESH,915,401923,396356,620338,64.79
80.53,MOHAN LAL,KHURJA (SC),1,BLD,M,UTTAR PRADESH,289737,364979,359795,611632,59.67
17.77,HARI SINGH,KHURJA (SC),2,INC,M,UTTAR PRADESH,63920,364979,359795,611632,59.67
1.71,NARAIN PRASAD KASHYAP ALIAS JAI JAGAT,KHURJA (SC),3,IND,M,UTTAR PRADESH,6138,364979,359795,611632,59.67
72.69,MAHMOOD HASSAN KHAN,BULANDSHAHR,1,BLD,M,UTTAR PRADESH,292611,408756,402569,629818,64.9
20.27,KR. SURENDRA PAL SINGH,BULANDSHAHR,2,INC,M,UTTAR PRADESH,81598,408756,402569,629818,64.9
2.27,GUR BACHAN SINGH GAUR,BULANDSHAHR,3,IND,M,UTTAR PRADESH,9148,408756,402569,629818,64.9
2.23,OM PRAKASH SHARMA,BULANDSHAHR,4,IND,M,UTTAR PRADESH,8968,408756,402569,629818,64.9
1.38,GANGA RAM SAGAR,BULANDSHAHR,5,IND,M,UTTAR PRADESH,5571,408756,402569,629818,64.9
0.59,MOBARIK HASAN,BULANDSHAHR,6,IND,M,UTTAR PRADESH,2356,408756,402569,629818,64.9
0.58,ABDUL KALAM,BULANDSHAHR,7,IND,M,UTTAR PRADESH,2317,408756,402569,629818,64.9
62.97,KUNWAR MAHOOD ALI KHAN,HAPUR,1,BLD,M,UTTAR PRADESH,268074,432445,425703,631729,68.45
31.17,B.P. MAURYA,HAPUR,2,INC,M,UTTAR PRADESH,132677,432445,425703,631729,68.45
2.01,SUNIL KHANNA,HAPUR,3,IND,M,UTTAR PRADESH,8557,432445,425703,631729,68.45
1.93,GANPAT,HAPUR,4,IND,M,UTTAR PRADESH,8237,432445,425703,631729,68.45
0.43,ROOP CHAND,HAPUR,5,IND,M,UTTAR PRADESH,1815,432445,425703,631729,68.45
0.41,SUKHVIR SINGH TYAGI,HAPUR,6,IND,M,UTTAR PRADESH,1752,432445,425703,631729,68.45
0.41,SALEK CHAND,HAPUR,7,IND,M,UTTAR PRADESH,1743,432445,425703,631729,68.45
0.24,AFTAB ALI,HAPUR,8,IND,M,UTTAR PRADESH,1022,432445,425703,631729,68.45
0.22,BRAHMACHARI BRAHM CHAITNYA PRABAL,HAPUR,9,IND,M,UTTAR PRADESH,918,432445,425703,631729,68.45
0.21,JAGPAL SINGH,HAPUR,10,IND,M,UTTAR PRADESH,908,432445,425703,631729,68.45
63.35,KAILASH PRAKASH,MEERUT,1,BLD,M,UTTAR PRADESH,253035,404051,399421,595444,67.86
32.12,SHAHNAWAZ KHAN,MEERUT,2,INC,M,UTTAR PRADESH,128303,404051,399421,595444,67.86
1.2,RAM KUMAR,MEERUT,3,IND,M,UTTAR PRADESH,4807,404051,399421,595444,67.86
1.11,ACHARYA DEEPANKAR,MEERUT,4,CPI,M,UTTAR PRADESH,4451,404051,399421,595444,67.86
1.05,PRABHU DAYAL,MEERUT,5,IND,M,UTTAR PRADESH,4195,404051,399421,595444,67.86
0.63,SATYA PRAKASH MANGLIK,MEERUT,6,IND,M,UTTAR PRADESH,2508,404051,399421,595444,67.86
0.53,HARI SINGH AZAD,MEERUT,7,IND,M,UTTAR PRADESH,2122,404051,399421,595444,67.86
63.47,CHAUDHARI CHARAN SINGH,BAGHPAT,1,BLD,M,UTTAR PRADESH,286301,456968,451064,610712,74.83
36.53,RAM CHANDRA VIKAL,BAGHPAT,2,INC,M,UTTAR PRADESH,164763,456968,451064,610712,74.83
67.51,SAEED MURTAZA,MUZAFFARNAGAR,1,BLD,M,UTTAR PRADESH,270644,405916,400913,573365,70.8
21.95,VARUN SINGH,MUZAFFARNAGAR,2,INC,M,UTTAR PRADESH,87985,405916,400913,573365,70.8
5.57,MAHENDRA GOYAL,MUZAFFARNAGAR,3,IND,M,UTTAR PRADESH,22317,405916,400913,573365,70.8
2.03,VIJAIPAL SINGH,MUZAFFARNAGAR,4,CPI,M,UTTAR PRADESH,8146,405916,400913,573365,70.8
1.18,SHYAM SINGH,MUZAFFARNAGAR,5,IND,M,UTTAR PRADESH,4737,405916,400913,573365,70.8
0.92,RAMDEV,MUZAFFARNAGAR,6,IND,M,UTTAR PRADESH,3672,405916,400913,573365,70.8
0.85,AMIRUDDIN TOOFANI,MUZAFFARNAGAR,7,IND,M,UTTAR PRADESH,3412,405916,400913,573365,70.8
64.6,CHANDAN SINGH,KAIRANA,1,BLD,M,UTTAR PRADESH,242500,381053,375373,570885,66.75
25.48,SHAFQUAT JANG,KAIRANA,2,INC,M,UTTAR PRADESH,95642,381053,375373,570885,66.75
5.66,JAIPAL SINGH KASHYAP,KAIRANA,3,IND,M,UTTAR PRADESH,21262,381053,375373,570885,66.75
3.61,SHREE CHAND,KAIRANA,4,IND,M,UTTAR PRADESH,13550,381053,375373,570885,66.75
0.64,ANAS HUSAIN,KAIRANA,5,MUL,M,UTTAR PRADESH,2419,381053,375373,570885,66.75
67.32,RASHEED MASOOD,SAHARANPUR,1,BLD,M,UTTAR PRADESH,263777,397670,391845,595173,66.82
25.62,ZAHID HASAN,SAHARANPUR,2,INC,M,UTTAR PRADESH,100392,397670,391845,595173,66.82
2.37,RAJENDRA KUMAR GARG,SAHARANPUR,3,CPI,M,UTTAR PRADESH,9303,397670,391845,595173,66.82
1.99,DHARA SINGH,SAHARANPUR,4,IND,M,UTTAR PRADESH,7807,397670,391845,595173,66.82
1.48,RAJ KUMAR,SAHARANPUR,5,IND,M,UTTAR PRADESH,5794,397670,391845,595173,66.82
0.86,CHAUDHRY QABOOL SINGH,SAHARANPUR,6,IND,M,UTTAR PRADESH,3382,397670,391845,595173,66.82
0.35,OM PRAKASH CHAUDHRY,SAHARANPUR,7,IND,M,UTTAR PRADESH,1390,397670,391845,595173,66.82
71.26,BHAGWAN DASS,HARDWAR (SC),1,BLD,M,UTTAR PRADESH,255091,363336,357958,554184,65.56
21.76,SUNDER LAL,HARDWAR (SC),2,INC,M,UTTAR PRADESH,77888,363336,357958,554184,65.56
3.25,RAM SINGH,HARDWAR (SC),3,IND,M,UTTAR PRADESH,11629,363336,357958,554184,65.56
1.95,BALWANT SINGH,HARDWAR (SC),4,IND,M,UTTAR PRADESH,6964,363336,357958,554184,65.56
1.37,PREM CHAND,HARDWAR (SC),5,IND,M,UTTAR PRADESH,4906,363336,357958,554184,65.56
0.41,GANGA SHARAN,HARDWAR (SC),6,IND,M,UTTAR PRADESH,1480,363336,357958,554184,65.56
64.69,AMRENDRANATH ROY PRADHAN,COOCH BEHAR (SC),1,FBL,M,WEST BENGAL,226521,363908,350184,570556,63.78
35.31,BENOY KRISHNA DASCHOWDHURY,COOCH BEHAR (SC),2,INC,M,WEST BENGAL,123663,363908,350184,570556,63.78
56.87,PIUS TIRKEY,ALIPURDUARS (ST),1,RSP,M,WEST BENGAL,167865,312975,295162,523297,59.81
43.13,TUNA ORAON,ALIPURDUARS (ST),2,INC,M,WEST BENGAL,127297,312975,295162,523297,59.81
57.26,KHAGENDRA NATH DASGUPTA,JALPAIGURI,1,IND,M,WEST BENGAL,173484,315866,302981,529606,59.64
38.22,MAYA RAY,JALPAIGURI,2,INC,F,WEST BENGAL,115786,315866,302981,529606,59.64
2.85,JAYBED MANDAL,JALPAIGURI,3,SUC,M,WEST BENGAL,8640,315866,302981,529606,59.64
1.67,PANCHANAN MALLICK,JALPAIGURI,4,IND,M,WEST BENGAL,5071,315866,302981,529606,59.64
41.81,KRISHNA BAHADUR CHETTRI,DARJEELING,1,INC,M,WEST BENGAL,109520,272135,261953,624898,43.55
34.75,RATANLAL BRAHMAN,DARJEELING,2,CPM,M,WEST BENGAL,91040,272135,261953,624898,43.55
12.53,MADAN KUMAR RAI,DARJEELING,3,IND,M,WEST BENGAL,32835,272135,261953,624898,43.55
4.78,AMAR PRAKASH DIMMAL,DARJEELING,4,IGL,M,WEST BENGAL,12509,272135,261953,624898,43.55
1.64,DHARMA SHAMSHER BASNET,DARJEELING,5,IND,M,WEST BENGAL,4306,272135,261953,624898,43.55
1.56,JANAKLAL AGARWAL,DARJEELING,6,IND,M,WEST BENGAL,4098,272135,261953,624898,43.55
1.52,BHATTACHERJEE BRIJAMOHAN,DARJEELING,7,IND,M,WEST BENGAL,3984,272135,261953,624898,43.55
0.73,DALBAHADUR SINGH GAHATRAJ,DARJEELING,8,IND,M,WEST BENGAL,1925,272135,261953,624898,43.55
0.42,THAKUR PRASAD,DARJEELING,9,IND,M,WEST BENGAL,1109,272135,261953,624898,43.55
0.24,RUTH KARTHAK LEPCHANI,DARJEELING,10,IND,F,WEST BENGAL,627,272135,261953,624898,43.55
56.08,MD. HAYAT ALI,RAIGANJ,1,BLD,M,WEST BENGAL,188694,347199,336476,563672,61.6
36.13,ABEDIN ANOWARUL,RAIGANJ,2,INC,M,WEST BENGAL,121570,347199,336476,563672,61.6
7.79,NISHITHA NATH KUNDU,RAIGANJ,3,IND,M,WEST BENGAL,26212,347199,336476,563672,61.6
57.63,PALAS BARMAN,BALURGHAT (SC),1,RSP,M,WEST BENGAL,206112,369396,357661,557919,66.21
42.37,RASENDRA NATH BURMAN,BALURGHAT (SC),2,INC,M,WEST BENGAL,151549,369396,357661,557919,66.21
52.4,DINESH CHANDRA JOARDAR,MALDA,1,CPM,M,WEST BENGAL,188103,368914,358965,550001,67.08
44.13,PRANAB KUMAR MUKHERJEE,MALDA,2,INC,M,WEST BENGAL,158395,368914,358965,550001,67.08
2.45,GANOUR HARIJAN,MALDA,3,IND,M,WEST BENGAL,8809,368914,358965,550001,67.08
0.74,SARKAR SURESH CHANDRA,MALDA,4,IND,M,WEST BENGAL,2649,368914,358965,550001,67.08
0.28,KRISHNA KRIPAL SATIAR,MALDA,5,IND,M,WEST BENGAL,1009,368914,358965,550001,67.08
48.85,SASANKASEKHER SANYAL,JANGIPUR,1,CPM,M,WEST BENGAL,155008,328222,317291,565255,58.07
48.16,LUTFAL HAQUE (HAJI),JANGIPUR,2,INC,M,WEST BENGAL,152822,328222,317291,565255,58.07
2.13,T.A. NURAN NABI,JANGIPUR,3,IND,M,WEST BENGAL,6761,328222,317291,565255,58.07
0.85,ISRAIL,JANGIPUR,4,IND,M,WEST BENGAL,2700,328222,317291,565255,58.07
40.05,SYED KAZIM ALI MEERZA,MURSHIDABAD,1,BLD,M,WEST BENGAL,140927,363744,351915,587057,61.96
29.79,AZIZUR RAHMAN,MURSHIDABAD,2,INC,M,WEST BENGAL,104838,363744,351915,587057,61.96
19.81,MD. SERAJUL ISLAM,MURSHIDABAD,3,IND,M,WEST BENGAL,69697,363744,351915,587057,61.96
8.09,SAMSUJJOHA BISWAS,MURSHIDABAD,4,SUC,M,WEST BENGAL,28480,363744,351915,587057,61.96
1.31,BARINDRA NATH RAY,MURSHIDABAD,5,IND,M,WEST BENGAL,4596,363744,351915,587057,61.96
0.96,A.K. HAZIKUL ALAM,MURSHIDABAD,6,IND,M,WEST BENGAL,3377,363744,351915,587057,61.96
53.81,TRIDIP CHAUDHURI,BERHAMPORE,1,RSP,M,WEST BENGAL,204809,391275,380587,645013,60.66
26.97,SUDIP BANDYOPADHYAY,BERHAMPORE,2,INC,M,WEST BENGAL,102629,391275,380587,645013,60.66
16.58,ANISUR RAHAMAN KHUDA BAKHSH,BERHAMPORE,3,IND,M,WEST BENGAL,63104,391275,380587,645013,60.66
1.5,MAHASIN ALI,BERHAMPORE,4,IND,M,WEST BENGAL,5706,391275,380587,645013,60.66
1.14,ABDUL HALIM,BERHAMPORE,5,IND,M,WEST BENGAL,4339,391275,380587,645013,60.66
61.86,RENUPADA DAS,KRISHNAGAR,1,CPM,M,WEST BENGAL,198830,331367,321433,534845,61.96
33.43,SHIBSANKAR BANDYOPADHAYAY,KRISHNAGAR,2,INC,M,WEST BENGAL,107462,331367,321433,534845,61.96
2.12,MOULAVI JABER,KRISHNAGAR,3,IND,M,WEST BENGAL,6823,331367,321433,534845,61.96
1.05,VIBEKANANDA BISWAS,KRISHNAGAR,4,IND,M,WEST BENGAL,3362,331367,321433,534845,61.96
0.81,SHIBRAM SINGHA ROY,KRISHNAGAR,5,IND,M,WEST BENGAL,2618,331367,321433,534845,61.96
0.73,RAMENDRA NATH BANERJEE,KRISHNAGAR,6,IND,M,WEST BENGAL,2338,331367,321433,534845,61.96
53.68,BIBHA GHOSH (GOSWAMI ),NABADWIP (SC),1,CPM,F,WEST BENGAL,193714,371933,360854,635456,58.53
29.49,NITAIPADA SARKAR,NABADWIP (SC),2,CPI,M,WEST BENGAL,106428,371933,360854,635456,58.53
14.68,PROMATHA RANJAN THAKUR,NABADWIP (SC),3,IND,M,WEST BENGAL,52962,371933,360854,635456,58.53
1.76,HARIPADA BISWAS,NABADWIP (SC),4,IND,M,WEST BENGAL,6344,371933,360854,635456,58.53
0.39,GANENDRA PROSAD BURMAN,NABADWIP (SC),5,IND,M,WEST BENGAL,1406,371933,360854,635456,58.53
56.15,CHITTA BASU,BARASAT,1,FBL,M,WEST BENGAL,203694,372416,362741,609986,61.05
24.23,RANEN SEN,BARASAT,2,CPI,M,WEST BENGAL,87900,372416,362741,609986,61.05
13.68,SHYAMAL CHATTTERJEE,BARASAT,3,IND,M,WEST BENGAL,49611,372416,362741,609986,61.05
5.06,C.F.ALI,BARASAT,4,IND,M,WEST BENGAL,18366,372416,362741,609986,61.05
0.72,A.F.M. BADIAZZAMAN,BARASAT,5,IND,M,WEST BENGAL,2612,372416,362741,609986,61.05
0.15,SWAPAN KUMAR CHAKRABORTY,BARASAT,6,IND,M,WEST BENGAL,558,372416,362741,609986,61.05
49.28,ALHAJ M.A. HANNAN,BASIRHAT,1,BLD,M,WEST BENGAL,168644,351244,342228,583782,60.17
45.72,A.K.M. ISHAQUE,BASIRHAT,2,INC,M,WEST BENGAL,156458,351244,342228,583782,60.17
2.79,JAHANGIR KABIR,BASIRHAT,3,IND,M,WEST BENGAL,9543,351244,342228,583782,60.17
2.22,A.K.M. HASSAN UZZAMAN,BASIRHAT,4,IND,M,WEST BENGAL,7583,351244,342228,583782,60.17
48.92,SAKTI KUMAR SARKAR,JOYNAGAR (SC),1,BLD,M,WEST BENGAL,180587,380213,369183,626050,60.73
32.49,NIRMAL KANTI MONDAL,JOYNAGAR (SC),2,INC,M,WEST BENGAL,119950,380213,369183,626050,60.73
18.59,PROBODH PURKAIT,JOYNAGAR (SC),3,SUC,M,WEST BENGAL,68646,380213,369183,626050,60.73
48.57,MUKUNDA KUMAR MONDAL,MATHURAPUR (SC),1,CPM,M,WEST BENGAL,188227,397485,387518,601885,66.04
37.84,PURNENDU SEKHAR NASKAR,MATHURAPUR (SC),2,INC,M,WEST BENGAL,146635,397485,387518,601885,66.04
11.57,RENUPADA HALDAR,MATHURAPUR (SC),3,SUC,M,WEST BENGAL,44837,397485,387518,601885,66.04
1.33,MAKHAN CHANDRA BAIDYA,MATHURAPUR (SC),4,IND,M,WEST BENGAL,5137,397485,387518,601885,66.04
0.69,AJIT KUMAR ROY,MATHURAPUR (SC),5,IND,M,WEST BENGAL,2682,397485,387518,601885,66.04
70.61,JYOTIRMOY BASU,DIAMOND HARBOUR,1,CPM,M,WEST BENGAL,267890,389100,379376,608458,63.95
29.39,BIREN MAHANTI,DIAMOND HARBOUR,2,INC,M,WEST BENGAL,111486,389100,379376,608458,63.95
68.01,SOMNATH CHATTERJEE,JADAVPUR,1,CPM,M,WEST BENGAL,236085,356636,347144,624264,57.13
28.07,MOHAMMAD ELIAS,JADAVPUR,2,CPI,M,WEST BENGAL,97450,356636,347144,624264,57.13
1.69,BIREN ROY,JADAVPUR,3,IND,M,WEST BENGAL,5852,356636,347144,624264,57.13
1.54,NIHAR BANERJEE,JADAVPUR,4,IND,M,WEST BENGAL,5360,356636,347144,624264,57.13
0.46,DHUBA CHAKRABORTY,JADAVPUR,5,IND,M,WEST BENGAL,1605,356636,347144,624264,57.13
0.23,NITYA NANDA SINGH,JADAVPUR,6,IND,M,WEST BENGAL,792,356636,347144,624264,57.13
64.6,SOUGATA ROY,BARRACKPORE,1,INC,M,WEST BENGAL,295551,470018,457519,650725,72.23
33.78,MAHAMMAD ISMAIL,BARRACKPORE,2,CPM,M,WEST BENGAL,154537,470018,457519,650725,72.23
1.62,RANJIT KUMAR BHATTACHARJEE,BARRACKPORE,3,IND,M,WEST BENGAL,7431,470018,457519,650725,72.23
51.13,ASOKE KRISHNA DUTT,DUM DUM,1,BLD,M,WEST BENGAL,215766,431362,422006,698781,61.73
45.97,INDRAJIT GUPTA,DUM DUM,2,CPI,M,WEST BENGAL,193986,431362,422006,698781,61.73
2.9,BAIDYANATH GHOSH,DUM DUM,3,IND,M,WEST BENGAL,12254,431362,422006,698781,61.73
57.25,BIJOY SINGH NAHAR,CALCUTTA NORTH WEST,1,BLD,M,WEST BENGAL,179681,321742,313880,595840,54.0
35.06,ASHOKE KUMAR SEN,CALCUTTA NORTH WEST,2,INC,M,WEST BENGAL,110048,321742,313880,595840,54.0
6.32,UPENDRA NATH HALDAR,CALCUTTA NORTH WEST,3,IND,M,WEST BENGAL,19839,321742,313880,595840,54.0
0.45,SHANKARB LAL BAJORIA,CALCUTTA NORTH WEST,4,IND,M,WEST BENGAL,1402,321742,313880,595840,54.0
0.24,FAZAL AHMAD,CALCUTTA NORTH WEST,5,IND,M,WEST BENGAL,754,321742,313880,595840,54.0
0.23,LOKE NATH SARAF,CALCUTTA NORTH WEST,6,IND,M,WEST BENGAL,737,321742,313880,595840,54.0
0.23,SUJIT CHAKRABARTY,CALCUTTA NORTH WEST,7,IND,M,WEST BENGAL,724,321742,313880,595840,54.0
0.22,BASANTA SINGH,CALCUTTA NORTH WEST,8,IND,M,WEST BENGAL,695,321742,313880,595840,54.0
67.53,PRATAP CHANDRA CHUNDER,CALCUTTA NORTH EAST,1,BLD,M,WEST BENGAL,237787,361255,352141,641747,56.29
30.68,HIRENDRA NATH MUKHERJEE,CALCUTTA NORTH EAST,2,CPI,M,WEST BENGAL,108028,361255,352141,641747,56.29
1.25,RIZAWAN AHMED,CALCUTTA NORTH EAST,3,IND,M,WEST BENGAL,4392,361255,352141,641747,56.29
0.55,DE ARUN KUMAR,CALCUTTA NORTH EAST,4,IND,M,WEST BENGAL,1934,361255,352141,641747,56.29
58.08,DILIP CHAKRAVARTY,CALCUTTA SOUTH,1,BLD,M,WEST BENGAL,225556,398561,388354,654202,60.92
40.59,PRIYA RANJAN DAS MUNSHI,CALCUTTA SOUTH,2,INC,M,WEST BENGAL,157616,398561,388354,654202,60.92
1.33,PINAKI RANJAN CHATTERJEE,CALCUTTA SOUTH,3,IND,M,WEST BENGAL,5182,398561,388354,654202,60.92
62.7,SAMAR MUKHERJEE 11DHARMATALA LANE,HOWRAH,1,CPM,M,WEST BENGAL,236530,389263,377239,669642,58.13
34.94,NITYANANDA DEY,HOWRAH,2,INC,M,WEST BENGAL,131799,389263,377239,669642,58.13
1.21,SAMAR MOOKHERJEE,HOWRAH,3,IND,M,WEST BENGAL,4578,389263,377239,669642,58.13
1.0,BANSHI DHAR BANERJEE,HOWRAH,4,IND,M,WEST BENGAL,3770,389263,377239,669642,58.13
0.15,JIBANDHON MUKHOPADHYA,HOWRAH,5,IND,M,WEST BENGAL,562,389263,377239,669642,58.13
56.99,SHYAMAPRASANNA BHATTACHARYYA,ULUBERIA,1,CPM,M,WEST BENGAL,225583,404839,395826,610328,66.33
28.06,NIRMALENDU BHATTACHARJEE,ULUBERIA,2,INC,M,WEST BENGAL,111084,404839,395826,610328,66.33
13.71,MURARI MANNA,ULUBERIA,3,IND,M,WEST BENGAL,54254,404839,395826,610328,66.33
0.69,JOGENDRANATH MOITRA,ULUBERIA,4,IND,M,WEST BENGAL,2750,404839,395826,610328,66.33
0.54,BIBHUTI NANDY,ULUBERIA,5,IND,M,WEST BENGAL,2155,404839,395826,610328,66.33
68.38,DINEN BHATTACHARYA,SERAMPORE,1,CPM,M,WEST BENGAL,260071,392237,380327,628219,62.44
31.62,JADU GOPAL SEN,SERAMPORE,2,CPI,M,WEST BENGAL,120256,392237,380327,628219,62.44
62.6,BIJOY KRISHNA MODAK,HOOGHLY,1,CPM,M,WEST BENGAL,223818,367205,357512,560707,65.49
32.88,BISHNU CHARAN BANERJEE,HOOGHLY,2,INC,M,WEST BENGAL,117559,367205,357512,560707,65.49
3.51,NIRMAL KUMAR SEN,HOOGHLY,3,IND,M,WEST BENGAL,12536,367205,357512,560707,65.49
1.01,SATYA CHARAN GHOSH,HOOGHLY,4,RPI,M,WEST BENGAL,3599,367205,357512,560707,65.49
76.64,PRAFULLA CHANDRA SEN,ARAMBAGH,1,BLD,M,WEST BENGAL,298371,398708,389305,580700,68.66
23.36,SANTI MOHAN ROY,ARAMBAGH,2,INC,M,WEST BENGAL,90934,398708,389305,580700,68.66
63.51,ABHA MAITI,PANSKURA,1,BLD,F,WEST BENGAL,230704,373170,363271,519863,71.78
36.49,PHULRENU GUHA,PANSKURA,2,INC,F,WEST BENGAL,132567,373170,363271,519863,71.78
61.64,SUSHIL KUMAR DHARA,TAMLUK,1,BLD,M,WEST BENGAL,254049,421330,412155,603246,69.84
32.87,SATIS CHANDRA SAMANTA,TAMLUK,2,INC,M,WEST BENGAL,135474,421330,412155,603246,69.84
3.38,SURENDRA NATH GHARAI,TAMLUK,3,IND,M,WEST BENGAL,13950,421330,412155,603246,69.84
2.11,ASUTOSH SAMANTA,TAMLUK,4,SUC,M,WEST BENGAL,8682,421330,412155,603246,69.84
74.84,GUHA SAMAR,CONTAI,1,BLD,M,WEST BENGAL,284509,388122,380162,581866,66.7
23.67,SUDHANGSHU PANDA,CONTAI,2,INC,M,WEST BENGAL,89995,388122,380162,581866,66.7
1.49,SUSHI KUMAR SAHU,CONTAI,3,IND,M,WEST BENGAL,5658,388122,380162,581866,66.7
55.23,GHOSAL SUDHIR KUMAR,MIDNAPORE,1,BLD,M,WEST BENGAL,180061,338254,325998,578798,58.44
44.77,CHOUBEY NARAYAN,MIDNAPORE,2,CPI,M,WEST BENGAL,145937,338254,325998,578798,58.44
46.34,JADUNATH KISKU,JHARGRAM (ST),1,CPM,M,WEST BENGAL,159433,358585,344059,575907,62.26
32.51,AMIYA KUMAR KISKU,JHARGRAM (ST),2,INC,M,WEST BENGAL,111838,358585,344059,575907,62.26
21.16,HANSADA SUBODH,JHARGRAM (ST),3,IND,M,WEST BENGAL,72788,358585,344059,575907,62.26
68.33,CHITTARANJAN MAHATA,PURULIA,1,FBL,M,WEST BENGAL,200985,303660,294143,582892,52.1
28.7,PASHUPATI MAHATO,PURULIA,2,INC,M,WEST BENGAL,84433,303660,294143,582892,52.1
1.2,JAIRAM MAJHI,PURULIA,3,IND,M,WEST BENGAL,3532,303660,294143,582892,52.1
1.1,KRISHNANLAL AGRAWALA,PURULIA,4,IND,M,WEST BENGAL,3229,303660,294143,582892,52.1
0.67,ANIL MAHATA,PURULIA,5,IND,M,WEST BENGAL,1964,303660,294143,582892,52.1
57.04,MONDAL BIJOY,BANKURA,1,BLD,M,WEST BENGAL,175664,320481,307940,603383,53.11
31.04,SHANKAR NARAYAN SINGH DEO,BANKURA,2,INC,M,WEST BENGAL,95587,320481,307940,603383,53.11
8.88,ASHUTOSH BANERJEE,BANKURA,3,SUC,M,WEST BENGAL,27343,320481,307940,603383,53.11
1.84,MUKHERJEE SAKTIPADA,BANKURA,4,IND,M,WEST BENGAL,5662,320481,307940,603383,53.11
0.8,BHUTNATH GHOSH,BANKURA,5,IND,M,WEST BENGAL,2461,320481,307940,603383,53.11
0.4,SHARMA MATULAL,BANKURA,6,IND,M,WEST BENGAL,1223,320481,307940,603383,53.11
67.3,AJIT KUMAR SAHA,VISHNUPUR (SC),1,CPM,M,WEST BENGAL,244370,376332,363103,601160,62.6
31.39,GOUR CHANDRA LOHAR,VISHNUPUR (SC),2,INC,M,WEST BENGAL,113996,376332,363103,601160,62.6
1.3,PASHUPATI MONDAL,VISHNUPUR (SC),3,IND,M,WEST BENGAL,4737,376332,363103,601160,62.6
63.2,KRISHNA CHANDRA HALDAR,DURGAPUR (SC),1,CPM,M,WEST BENGAL,218833,359280,346235,677500,53.03
36.8,MANORANJAN PRAMANIK,DURGAPUR (SC),2,INC,M,WEST BENGAL,127402,359280,346235,677500,53.03
59.07,ROBIN SEN,ASANSOL,1,CPM,M,WEST BENGAL,163492,287229,276773,647254,44.38
32.97,SYED MOHAMMAD JALAL,ASANSOL,2,INC,M,WEST BENGAL,91265,287229,276773,647254,44.38
2.79,BADAL BAURI,ASANSOL,3,IND,M,WEST BENGAL,7716,287229,276773,647254,44.38
2.04,NIRODA PRASAD MUKHEREJE,ASANSOL,4,IND,M,WEST BENGAL,5657,287229,276773,647254,44.38
1.71,ADITYA BARAN BANDOPADHYAY,ASANSOL,5,IND,M,WEST BENGAL,4746,287229,276773,647254,44.38
1.41,NARESH CHANDRA ROY CHAUDHURY,ASANSOL,6,IND,M,WEST BENGAL,3897,287229,276773,647254,44.38
53.69,RAJ KRISHNA DAWN,BURDWAN,1,BLD,M,WEST BENGAL,190318,363202,354473,638853,56.85
33.66,SHYAMA PRASAD KUNDU,BURDWAN,2,INC,M,WEST BENGAL,119315,363202,354473,638853,56.85
12.65,NARAYAN CHOWDHURY,BURDWAN,3,IND,M,WEST BENGAL,44840,363202,354473,638853,56.85
49.94,DHIRENDRA NATH BASU,KATWA,1,INC,M,WEST BENGAL,179927,369898,360300,575293,64.3
46.64,SYED MANSUR HABIBULLAH,KATWA,2,CPM,M,WEST BENGAL,168047,369898,360300,575293,64.3
3.42,KRISHNADAS CHATOPADHYAY,KATWA,3,IND,M,WEST BENGAL,12326,369898,360300,575293,64.3
50.19,SARADISH ROY,BOLPUR,1,CPM,M,WEST BENGAL,128963,266128,256932,550289,48.36
36.2,DURGA BANERJEE,BOLPUR,2,CPI,M,WEST BENGAL,93012,266128,256932,550289,48.36
8.74,CHATTOPADHYAY MIHIR LAL,BOLPUR,3,IND,M,WEST BENGAL,22465,266128,256932,550289,48.36
3.01,ABDUL KASED MALLICK (BASED),BOLPUR,4,IND,M,WEST BENGAL,7737,266128,256932,550289,48.36
0.97,BANKIM CHATTOPADHYAYA,BOLPUR,5,IND,M,WEST BENGAL,2493,266128,256932,550289,48.36
0.88,KAZI GOLAM KADER,BOLPUR,6,IND,M,WEST BENGAL,2262,266128,256932,550289,48.36
49.0,GADADHAR SAHA,BIRBHUM (SC),1,CPM,M,WEST BENGAL,136517,288116,278604,553221,52.08
38.04,BIRENDABAN SAHA,BIRBHUM (SC),2,INC,M,WEST BENGAL,105968,288116,278604,553221,52.08
7.15,BRAJAGOPAL SAHA,BIRBHUM (SC),3,SUC,M,WEST BENGAL,19913,288116,278604,553221,52.08
