%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
4.94,DWARKA PRASHAD,HISSAR,4,IND,M,Punjab,16964,356615,343551,567814,62.8
4.12,BHAGU,HISSAR,5,IND,M,Punjab,14152,356615,343551,567814,62.8
3.07,BALKAR SINGH,HISSAR,6,IND,M,Punjab,10533,356615,343551,567814,62.8
52.78,DHANNA SINGH,BHATINDA (SC),1,AD,M,Punjab,164155,322843,311044,483721,66.74
34.12,AJIT SINGH,BHATINDA (SC),2,INC,M,Punjab,106134,322843,311044,483721,66.74
13.1,SHIV RAM,BHATINDA (SC),3,JS,M,Punjab,40755,322843,311044,483721,66.74
36.18,IQBAL SINGH,FEROZEPUR,1,INC,M,Punjab,115913,332188,320407,521386,63.71
26.14,KULBIR SINGH,FEROZEPUR,2,JS,M,Punjab,83761,332188,320407,521386,63.71
20.49,TEJA SINGH,FEROZEPUR,3,CPI,M,Punjab,65655,332188,320407,521386,63.71
13.77,TARA SINGH,FEROZEPUR,4,AD,M,Punjab,44115,332188,320407,521386,63.71
1.97,PARTAP SINGH,FEROZEPUR,5,IND,M,Punjab,6320,332188,320407,521386,63.71
1.45,MAST RAM,FEROZEPUR,6,IND,M,Punjab,4643,332188,320407,521386,63.71
54.89,BUTA SINGH,MOGA (SC),1,AD,M,Punjab,171081,323060,311705,459407,70.32
45.11,CHANAN SINGH,MOGA (SC),2,INC,M,Punjab,140624,323060,311705,459407,70.32
34.64,KAPUR SINGH,LUDHIANA,1,AD,M,Punjab,110386,328096,318711,480460,68.29
34.05,MANGAL SINGH,LUDHIANA,2,INC,M,Punjab,108516,328096,318711,480460,68.29
18.93,GURMUKH SINGH,LUDHIANA,3,CPI,M,Punjab,60318,328096,318711,480460,68.29
7.77,BHAGWAN SARUP,LUDHIANA,4,JS,M,Punjab,24771,328096,318711,480460,68.29
3.61,DEV DUTT,LUDHIANA,5,IND,M,Punjab,11521,328096,318711,480460,68.29
1.0,RAMESH CHANDER,LUDHIANA,6,RRP,M,Punjab,3199,328096,318711,480460,68.29
48.22,SADHU RAM,PHILLAUR (SC),1,INC,M,Punjab,150468,322682,312049,487433,66.2
45.14,LAHORI RAM BALLEY,PHILLAUR (SC),2,REP,M,Punjab,140849,322682,312049,487433,66.2
6.64,KISHAN CHAND,PHILLAUR (SC),3,IND,M,Punjab,20732,322682,312049,487433,66.2
51.53,SWARAN SINGH,JULLUNDUR,1,INC,M,Punjab,150474,300406,291994,458320,65.55
27.87,KARTAR SINGH,JULLUNDUR,2,SWA,M,Punjab,81393,300406,291994,458320,65.55
14.6,RAVI NANDA,JULLUNDUR,3,JS,M,Punjab,42630,300406,291994,458320,65.55
5.99,RANDHIR SEN,JULLUNDUR,4,IND,M,Punjab,17497,300406,291994,458320,65.55
39.75,GURMUKH SINGH,AMRITSAR,1,INC,M,Punjab,125033,322823,314526,457869,70.51
35.17,NARINDER SINGH,AMRITSAR,2,AD,M,Punjab,110617,322823,314526,457869,70.51
21.57,KRISHAN LAL,AMRITSAR,3,JS,M,Punjab,67849,322823,314526,457869,70.51
2.22,BALDEV DUTT,AMRITSAR,4,IND,M,Punjab,6987,322823,314526,457869,70.51
1.28,RAM NATH KALIA,AMRITSAR,5,RRP,M,Punjab,4040,322823,314526,457869,70.51
50.31,SURJIT SINGH MAJITHIA,TARN TARAN,1,INC,M,Punjab,160039,326394,318088,472472,69.08
49.69,ACHHAR SINGH,TARN TARAN,2,CPI,M,Punjab,158049,326394,318088,472472,69.08
48.06,DEWAN CHAND,GURDASPUR,1,INC,M,Punjab,138907,298900,289049,454322,65.79
28.51,NATHA SINGH,GURDASPUR,2,AD,M,Punjab,82409,298900,289049,454322,65.79
19.18,DILBAGH RAI,GURDASPUR,3,JS,M,Punjab,55442,298900,289049,454322,65.79
2.35,HARBANS SINGH,GURDASPUR,4,IND,M,Punjab,6781,298900,289049,454322,65.79
1.91,PRITPAL SINGH,GURDASPUR,5,IND,M,Punjab,5510,298900,289049,454322,65.79
41.79,AMAR NATH VIDYA ALANKAR,HOSHIARPUR,1,INC,M,Punjab,128953,319443,308584,484314,65.96
38.45,AMBEDKAR YASHWANT RAO,HOSHIARPUR,2,REP,M,Punjab,118652,319443,308584,484314,65.96
10.05,MURLI DHAR,HOSHIARPUR,3,JS,M,Punjab,31008,319443,308584,484314,65.96
5.38,AJIT SINGH,HOSHIARPUR,4,SWA,M,Punjab,16589,319443,308584,484314,65.96
4.34,RATAN LAL,HOSHIARPUR,5,IND,M,Punjab,13382,319443,308584,484314,65.96
46.64,HUKUM SINGH,PATIALA,1,INC,M,Punjab,156452,345275,335421,524087,65.88
43.64,GURDIAL SINGH,PATIALA,2,AD,M,Punjab,146366,345275,335421,524087,65.88
9.72,BANSI LAL,PATIALA,3,JS,M,Punjab,32603,345275,335421,524087,65.88
39.39,RANJIT SINGH,SANGRUR,1,INC,M,Punjab,133018,352881,337675,504307,69.97
34.28,PRITAM SINGH,SANGRUR,2,IND,M,Punjab,115749,352881,337675,504307,69.97
14.91,PARSHOTAM LAL,SANGRUR,3,JS,M,Punjab,50332,352881,337675,504307,69.97
8.14,PARKASH SINGH,SANGRUR,4,IND,M,Punjab,27474,352881,337675,504307,69.97
3.29,DALIP SINGH,SANGRUR,5,IND,M,Punjab,11102,352881,337675,504307,69.97
30.21,RADHEYSHYAM RAMKUMAR MORARKA,JHUNJHUNU,1,INC,M,Rajasthan,81051,280791,268313,457451,61.38
28.92,RAGHUBIR SINGH,JHUNJHUNU,2,SWA,M,Rajasthan,77591,280791,268313,457451,61.38
26.67,GHASI RAM,JHUNJHUNU,3,CPI,M,Rajasthan,71551,280791,268313,457451,61.38
8.96,MALI RAM,JHUNJHUNU,4,IND,M,Rajasthan,24039,280791,268313,457451,61.38
2.91,BIHARI LAL,JHUNJHUNU,5,HMS,M,Rajasthan,7805,280791,268313,457451,61.38
2.34,CHIRANJILAL RAMCHANDRA LOYALKA,JHUNJHUNU,6,RRP,M,Rajasthan,6276,280791,268313,457451,61.38
34.94,RAMESHWARLAL TANTIA,SIKAR,1,INC,M,Rajasthan,88826,265781,254228,465424,57.11
21.92,SAGAR MAL,SIKAR,2,JS,M,Rajasthan,55719,265781,254228,465424,57.11
20.9,TRILOK SINGH,SIKAR,3,CPI,M,Rajasthan,53123,265781,254228,465424,57.11
7.46,BANSIDHAR SHARMA,SIKAR,4,IND,M,Rajasthan,18956,265781,254228,465424,57.11
6.35,MAHADEO,SIKAR,5,IND,M,Rajasthan,16141,265781,254228,465424,57.11
5.43,WARAS KHAN,SIKAR,6,IND,M,Rajasthan,13809,265781,254228,465424,57.11
3.01,BHANWAR SINGH,SIKAR,7,RRP,M,Rajasthan,7654,265781,254228,465424,57.11
77.08,GAYATRI DEVI W/O SAWAI MANSINGH,JAIPUR,1,SWA,F,Rajasthan,192909,257454,250272,462468,55.67
14.07,SHARDA DEVI,JAIPUR,2,INC,F,Rajasthan,35217,257454,250272,462468,55.67
2.45,VIDYA VIBHA,JAIPUR,3,IND,F,Rajasthan,6123,257454,250272,462468,55.67
1.5,RAM SINGH,JAIPUR,4,IND,M,Rajasthan,3756,257454,250272,462468,55.67
1.19,KHYALI RAM,JAIPUR,5,CPI,M,Rajasthan,2969,257454,250272,462468,55.67
0.97,RAGHUNATH SAHAI,JAIPUR,6,RRP,M,Rajasthan,2430,257454,250272,462468,55.67
0.86,GAYATRI DEVI W/O KRISHANA CHANDRA ALIAS LADU RAM,JAIPUR,7,IND,F,Rajasthan,2141,257454,250272,462468,55.67
0.59,RAM PAL,JAIPUR,8,IND,M,Rajasthan,1467,257454,250272,462468,55.67
0.54,DHARMENDRA NATH,JAIPUR,9,SOC,M,Rajasthan,1358,257454,250272,462468,55.67
0.46,GULABCHAND KALA,JAIPUR,10,IND,M,Rajasthan,1147,257454,250272,462468,55.67
0.3,H. A. JINDA,JAIPUR,11,IND,M,Rajasthan,755,257454,250272,462468,55.67
63.05,PRITHVI RAJ,DAUSA,1,SWA,M,Rajasthan,152902,250386,242504,418962,59.76
26.06,NARAINSINGH,DAUSA,2,INC,M,Rajasthan,63206,250386,242504,418962,59.76
2.31,JAGAN SINGH,DAUSA,3,IND,M,Rajasthan,5608,250386,242504,418962,59.76
2.1,RAMKARAN SINGH,DAUSA,4,JS,M,Rajasthan,5101,250386,242504,418962,59.76
2.1,MOHAN LAL,DAUSA,5,IND,M,Rajasthan,5100,250386,242504,418962,59.76
1.38,KALU RAM,DAUSA,6,IND,M,Rajasthan,3347,250386,242504,418962,59.76
1.11,GURU DUTT CHATURVEDI,DAUSA,7,RRP,M,Rajasthan,2688,250386,242504,418962,59.76
1.1,NAND LAL,DAUSA,8,IND,M,Rajasthan,2657,250386,242504,418962,59.76
0.78,MOOL CHAND,DAUSA,9,IND,M,Rajasthan,1895,250386,242504,418962,59.76
46.28,KASHI RAM,ALWAR,1,IND,M,Rajasthan,124427,283094,268831,451563,62.69
37.69,SOBHA RAM,ALWAR,2,INC,M,Rajasthan,101311,283094,268831,451563,62.69
8.32,RAM SINGH,ALWAR,3,IND,M,Rajasthan,22379,283094,268831,451563,62.69
3.83,CHHAJU RAM,ALWAR,4,IND,M,Rajasthan,10308,283094,268831,451563,62.69
2.28,KAMLA,ALWAR,5,IND,F,Rajasthan,6140,283094,268831,451563,62.69
1.59,SHANTI LAL,ALWAR,6,IND,M,Rajasthan,4266,283094,268831,451563,62.69
32.63,RAJ BAHADUR,BHARATPUR,1,INC,M,Rajasthan,90686,290787,277947,467434,62.21
28.35,MAN SINGH,BHARATPUR,2,SWA,M,Rajasthan,78795,290787,277947,467434,62.21
22.81,HANS RAJ,BHARATPUR,3,SOC,M,Rajasthan,63395,290787,277947,467434,62.21
16.22,ADITYENDRA,BHARATPUR,4,IND,M,Rajasthan,45071,290787,277947,467434,62.21
45.03,TIKA RAM,HINDAUN,1,INC,M,Rajasthan,117116,274043,260082,488123,56.14
26.15,RAGHUBIR SINGH,HINDAUN,2,RRP,M,Rajasthan,68011,274043,260082,488123,56.14
18.17,RIKHAB DASS,HINDAUN,3,JS,M,Rajasthan,47265,274043,260082,488123,56.14
10.65,MANGAL SEN,HINDAUN,4,IND,M,Rajasthan,27690,274043,260082,488123,56.14
57.04,KESAR LAL,SAWAI MADHOPUR (SC),1,SWA,M,Rajasthan,149543,271782,262177,507959,53.5
31.57,JAGANNATH PRASAD,SAWAI MADHOPUR (SC),2,INC,M,Rajasthan,82771,271782,262177,507959,53.5
9.32,MUNSHI LAL,SAWAI MADHOPUR (SC),3,JS,M,Rajasthan,24438,271782,262177,507959,53.5
2.07,RAM DAYAL,SAWAI MADHOPUR (SC),4,IND,M,Rajasthan,5425,271782,262177,507959,53.5
39.79,MUKATBEHARI LAL,AJMER,1,INC,M,Rajasthan,92598,241488,232697,432778,55.8
25.98,BHAGWANDAS,AJMER,2,JS,M,Rajasthan,60455,241488,232697,432778,55.8
21.78,SOBHAGMAL,AJMER,3,SWA,M,Rajasthan,50676,241488,232697,432778,55.8
5.94,NATHU SINGH,AJMER,4,IND,M,Rajasthan,13826,241488,232697,432778,55.8
4.01,KANMAL,AJMER,5,IND,M,Rajasthan,9332,241488,232697,432778,55.8
1.56,SHYAM LAL,AJMER,6,HMS,M,Rajasthan,3635,241488,232697,432778,55.8
0.93,KANHYALAL AZAD,AJMER,7,IND,M,Rajasthan,2175,241488,232697,432778,55.8
47.23,UNKAR LAL,KOTAH (SC),1,JS,M,Rajasthan,96421,211026,204153,469930,44.91
40.52,ONKAR LAL,KOTAH (SC),2,INC,M,Rajasthan,82716,211026,204153,469930,44.91
12.25,ANANDI DEVI,KOTAH (SC),3,SOC,F,Rajasthan,25016,211026,204153,469930,44.91
68.07,BRIJ RAJ SINGH,JHALAWAR,1,INC,M,Rajasthan,130887,199386,192293,420382,47.43
22.83,GAJENDRA SINGH,JHALAWAR,2,JS,M,Rajasthan,43895,199386,192293,420382,47.43
9.11,KISHOREMAL,JHALAWAR,3,SOC,M,Rajasthan,17511,199386,192293,420382,47.43
41.3,RATAN LAL,BANSWARA (ST),1,INC,M,Rajasthan,104053,264923,251933,444026,59.66
32.9,KALURAM,BANSWARA (ST),2,SWA,M,Rajasthan,82879,264923,251933,444026,59.66
25.8,MOGJIBHAI,BANSWARA (ST),3,SOC,M,Rajasthan,65001,264923,251933,444026,59.66
48.75,MANIKYALAL,CHITTORGARH,1,INC,M,Rajasthan,84563,179397,173458,423187,42.39
37.21,MADANLAL,CHITTORGARH,2,JS,M,Rajasthan,64541,179397,173458,423187,42.39
14.04,MITHULAL,CHITTORGARH,3,IND,M,Rajasthan,24354,179397,173458,423187,42.39
45.73,DHULESHWAR,UDAIPUR (ST),1,INC,M,Rajasthan,79831,183370,174570,425702,43.07
31.29,RAM SINGH,UDAIPUR (ST),2,SWA,M,Rajasthan,54615,183370,174570,425702,43.07
22.98,ONKAR,UDAIPUR (ST),3,JS,M,Rajasthan,40124,183370,174570,425702,43.07
49.91,KALU LAL SHRIMALI,BHILWARA,1,INC,M,Rajasthan,82388,170723,165069,456499,37.4
24.36,SHEODAN SINGH,BHILWARA,2,IND,M,Rajasthan,40218,170723,165069,456499,37.4
11.67,MOOLCHANDRA SHARMA,BHILWARA,3,IND,M,Rajasthan,19263,170723,165069,456499,37.4
11.61,RAM SWAROOP,BHILWARA,4,JS,M,Rajasthan,19157,170723,165069,456499,37.4
2.45,MANAK LAL,BHILWARA,5,RRP,M,Rajasthan,4043,170723,165069,456499,37.4
45.44,JASWANT RAJ MEHTA,PALI,1,INC,M,Rajasthan,99720,230975,219467,483809,47.74
36.66,CHIMAN SINGH,PALI,2,SWA,M,Rajasthan,80461,230975,219467,483809,47.74
11.4,KHANGAR,PALI,3,JS,M,Rajasthan,25022,230975,219467,483809,47.74
6.5,MITHALAL TRIVEDI,PALI,4,CPI,M,Rajasthan,14264,230975,219467,483809,47.74
46.22,HARISH CHANDRA,JALORE,1,INC,M,Rajasthan,75773,174125,163957,444100,39.21
18.78,BABU LAL,JALORE,2,IND,M,Rajasthan,30788,174125,163957,444100,39.21
14.4,NARPAT SINGH,JALORE,3,IND,M,Rajasthan,23608,174125,163957,444100,39.21
9.16,CHATUR BHUJ,JALORE,4,IND,M,Rajasthan,15021,174125,163957,444100,39.21
8.56,KHEEME KHAN,JALORE,5,IND,M,Rajasthan,14028,174125,163957,444100,39.21
2.89,BHEM CHAND,JALORE,6,IND,M,Rajasthan,4739,174125,163957,444100,39.21
51.9,TAN SINGH,BARMER,1,RRP,M,Rajasthan,100395,202535,193451,517490,39.14
42.74,ONKAR SINGH,BARMER,2,INC,M,Rajasthan,82684,202535,193451,517490,39.14
5.36,HAQIQAT ULLAH KHAN,BARMER,3,IND,M,Rajasthan,10372,202535,193451,517490,39.14
41.5,LAXMI MAL SINGHAVI,JODHPUR,1,IND,M,Rajasthan,113445,284810,273367,516529,55.14
40.9,NARENDRA KUMAR SANGHI,JODHPUR,2,INC,M,Rajasthan,111811,284810,273367,516529,55.14
8.45,SANTOSH SINGH KACHHAWA,JODHPUR,3,IND,M,Rajasthan,23105,284810,273367,516529,55.14
3.46,ACHALU RAM,JODHPUR,4,IND,M,Rajasthan,9472,284810,273367,516529,55.14
2.11,POOSA RAM,JODHPUR,5,IND,M,Rajasthan,5761,284810,273367,516529,55.14
2.1,NAHAR SINGH,JODHPUR,6,IND,M,Rajasthan,5732,284810,273367,516529,55.14
1.48,JALU RAM,JODHPUR,7,IND,M,Rajasthan,4041,284810,273367,516529,55.14
70.19,KARNI SINGH,BIKANER,1,IND,M,Rajasthan,176590,260370,251586,468948,55.52
24.45,KISHNA RAM,BIKANER,2,IND,M,Rajasthan,61523,260370,251586,468948,55.52
5.36,SUMER SINGH,BIKANER,3,CPI,M,Rajasthan,13473,260370,251586,468948,55.52
39.69,PANNA LAL,GANGANAGAR (SC),1,INC,M,Rajasthan,134133,351807,337914,574159,61.27
22.05,RAM CHANDRA,GANGANAGAR (SC),2,IND,M,Rajasthan,74513,351807,337914,574159,61.27
18.6,UDA RAM,GANGANAGAR (SC),3,IND,M,Rajasthan,62866,351807,337914,574159,61.27
8.03,GURDAYAL RAM,GANGANAGAR (SC),4,IND,M,Rajasthan,27125,351807,337914,574159,61.27
5.84,GURU PRASAD,GANGANAGAR (SC),5,SWA,M,Rajasthan,19735,351807,337914,574159,61.27
5.78,LADU RAM,GANGANAGAR (SC),6,SOC,M,Rajasthan,19542,351807,337914,574159,61.27
47.39,SURENDRA KUMAR DEY,NAGAUR,1,INC,M,Rajasthan,130166,286508,274683,530673,53.99
36.14,MADAN SINGH,NAGAUR,2,IND,M,Rajasthan,99282,286508,274683,530673,53.99
9.08,SHANKER LAL,NAGAUR,3,IND,M,Rajasthan,24945,286508,274683,530673,53.99
7.39,RIJU MAL,NAGAUR,4,IND,M,Rajasthan,20290,286508,274683,530673,53.99
0.0,MANABENDRA SHAH,TEHRI GARHAWAL,1,INC,M,Uttar Pradesh,0,0,0,415051,0.0
48.06,BHAKTA DARSHAN,GARHWAL,1,INC,M,Uttar Pradesh,67959,148825,141408,391864,37.98
24.17,CHANDRA SINGH GARHWALI,GARHWAL,2,IND,M,Uttar Pradesh,34182,148825,141408,391864,37.98
9.49,SUKHBIR SINGH,GARHWAL,3,JS,M,Uttar Pradesh,13424,148825,141408,391864,37.98
6.82,RISHI BALLABH,GARHWAL,4,IND,M,Uttar Pradesh,9641,148825,141408,391864,37.98
6.47,A. WAHID,GARHWAL,5,REP,M,Uttar Pradesh,9155,148825,141408,391864,37.98
4.98,MANIK LAL,GARHWAL,6,IND,M,Uttar Pradesh,7047,148825,141408,391864,37.98
48.82,JANG BAHADUR SINGH,ALMORA,1,INC,M,Uttar Pradesh,51507,109588,105501,401359,27.3
23.23,PRATAP SINGH,ALMORA,2,JS,M,Uttar Pradesh,24509,109588,105501,401359,27.3
16.88,POORNA NAND,ALMORA,3,IND,M,Uttar Pradesh,17805,109588,105501,401359,27.3
11.07,POORAN CHANDRA,ALMORA,4,PSP,M,Uttar Pradesh,11680,109588,105501,401359,27.3
48.93,KRISHNA CHANDRA PANT ALIAS RAJA,NAINI TAL,1,INC,M,Uttar Pradesh,113083,244100,231134,445295,54.82
20.96,SYBIL KHAN,NAINI TAL,2,PSP,F,Uttar Pradesh,48440,244100,231134,445295,54.82
12.9,MAHENDRA PRATAP SINGH,NAINI TAL,3,JS,M,Uttar Pradesh,29806,244100,231134,445295,54.82
6.75,ABDUL QAYUM,NAINI TAL,4,IND,M,Uttar Pradesh,15597,244100,231134,445295,54.82
6.57,LAL SINGH,NAINI TAL,5,SOC,M,Uttar Pradesh,15192,244100,231134,445295,54.82
3.9,SATYA PRAKASH,NAINI TAL,6,IND,M,Uttar Pradesh,9016,244100,231134,445295,54.82
49.5,PRAKASH VIR SHASTRI,BIJNOR,1,IND,M,Uttar Pradesh,125777,269931,254070,400418,67.41
30.14,ABDUL LATEEF,BIJNOR,2,INC,M,Uttar Pradesh,76584,269931,254070,400418,67.41
10.31,SHIV RAM,BIJNOR,3,JS,M,Uttar Pradesh,26182,269931,254070,400418,67.41
4.09,MOHD. YASEEN,BIJNOR,4,IND,M,Uttar Pradesh,10399,269931,254070,400418,67.41
3.64,KISHAN LAL,BIJNOR,5,IND,M,Uttar Pradesh,9251,269931,254070,400418,67.41
2.31,SANT RAM,BIJNOR,6,REP,M,Uttar Pradesh,5877,269931,254070,400418,67.41
29.32,HIFZUL RAHMAN,AMROHA,1,INC,M,Uttar Pradesh,64022,235491,218385,423038,55.67
21.44,HARDEV SAHAI,AMROHA,2,JS,M,Uttar Pradesh,46830,235491,218385,423038,55.67
10.99,ABDUL WAHID,AMROHA,3,REP,M,Uttar Pradesh,24000,235491,218385,423038,55.67
10.84,PIRAN SUKH,AMROHA,4,IND,M,Uttar Pradesh,23668,235491,218385,423038,55.67
6.6,RIZWAN AHMAD,AMROHA,5,SOC,M,Uttar Pradesh,14409,235491,218385,423038,55.67
6.31,BABU RAM,AMROHA,6,PSP,M,Uttar Pradesh,13786,235491,218385,423038,55.67
5.33,MINZAR HUSAIN,AMROHA,7,IND,M,Uttar Pradesh,11645,235491,218385,423038,55.67
4.65,SHRADDHA KUMARI,AMROHA,8,IND,F,Uttar Pradesh,10148,235491,218385,423038,55.67
4.52,BOOTA RAM,AMROHA,9,IND,M,Uttar Pradesh,9877,235491,218385,423038,55.67
29.24,MUZAFFAR,MARODABAD,1,REP,M,Uttar Pradesh,69171,250736,236555,410817,61.03
24.15,BRIJ BHUSAN SARAN BANSAL,MARODABAD,2,JS,M,Uttar Pradesh,57138,250736,236555,410817,61.03
23.62,RAM SARAN,MARODABAD,3,INC,M,Uttar Pradesh,55874,250736,236555,410817,61.03
9.59,RAM RAKSHPAL,MARODABAD,4,SWA,M,Uttar Pradesh,22690,250736,236555,410817,61.03
9.49,BUDDHI SINGH,MARODABAD,5,PSP,M,Uttar Pradesh,22440,250736,236555,410817,61.03
3.91,KHALIQ AHMAD,MARODABAD,6,IND,M,Uttar Pradesh,9242,250736,236555,410817,61.03
46.91,AHMAD MAHDI,RAMPUR,1,INC,M,Uttar Pradesh,92636,208136,197495,421922,49.33
24.78,SHANTI SHARAN,RAMPUR,2,JS,M,Uttar Pradesh,48941,208136,197495,421922,49.33
15.41,ASLAM KHAN,RAMPUR,3,PSP,M,Uttar Pradesh,30439,208136,197495,421922,49.33
4.23,RATAN BEHARI LAL,RAMPUR,4,IND,M,Uttar Pradesh,8348,208136,197495,421922,49.33
3.92,RANA RAJ MAHENDRA CHANDRA PAL SINGH,RAMPUR,5,RRP,M,Uttar Pradesh,7742,208136,197495,421922,49.33
3.18,KAILASH CHAND BHARADWAJ,RAMPUR,6,IND,M,Uttar Pradesh,6273,208136,197495,421922,49.33
1.58,SHAH ASGHAR ALI,RAMPUR,7,IND,M,Uttar Pradesh,3116,208136,197495,421922,49.33
32.42,ANSAR HARVANI,BISAULI,1,INC,M,Uttar Pradesh,60946,198322,188008,395128,50.19
23.29,MANOHAR SINGH YADAV,BISAULI,2,JS,M,Uttar Pradesh,43783,198322,188008,395128,50.19
19.97,VEERSEN,BISAULI,3,PSP,M,Uttar Pradesh,37552,198322,188008,395128,50.19
12.81,RAM CHANDER SINGH,BISAULI,4,REP,M,Uttar Pradesh,24091,198322,188008,395128,50.19
11.51,DAYA SHANKAR,BISAULI,5,IND,M,Uttar Pradesh,21636,198322,188008,395128,50.19
32.25,OMKAR SINGH,BUDAUN,1,JS,M,Uttar Pradesh,68563,223283,212595,404385,55.22
24.36,MIR SARWAR ALI,BUDAUN,2,SWA,M,Uttar Pradesh,51778,223283,212595,404385,55.22
21.93,RAGHUBIR SAHAI,BUDAUN,3,INC,M,Uttar Pradesh,46613,223283,212595,404385,55.22
16.84,SOMDEV YADAV,BUDAUN,4,PSP,M,Uttar Pradesh,35800,223283,212595,404385,55.22
4.63,ASHOK SINGH,BUDAUN,5,HMS,M,Uttar Pradesh,9841,223283,212595,404385,55.22
32.7,BRIJRAJ SINGH,BAREILLY,1,JS,M,Uttar Pradesh,60771,195937,185844,386337,50.72
26.59,SATISH CHANDRA,BAREILLY,2,INC,M,Uttar Pradesh,49421,195937,185844,386337,50.72
18.73,FURQAN AHMED KHAN,BAREILLY,3,REP,M,Uttar Pradesh,34806,195937,185844,386337,50.72
9.52,FATEH BAHADUR,BAREILLY,4,PSP,M,Uttar Pradesh,17701,195937,185844,386337,50.72
5.89,IFTIKHAR ALI ALIAS CHOTEY BHAI,BAREILLY,5,IND,M,Uttar Pradesh,10953,195937,185844,386337,50.72
3.51,P. C. ARON,BAREILLY,6,SOC,M,Uttar Pradesh,6518,195937,185844,386337,50.72
3.05,RAJA RAM (VAIDYA ALIAS ARK III),BAREILLY,7,IND,M,Uttar Pradesh,5674,195937,185844,386337,50.72
29.62,MOHAN SWAROOP,PILIBHIT,1,PSP,M,Uttar Pradesh,59624,211738,201312,421503,50.23
27.42,MAKUND LAL,PILIBHIT,2,INC,M,Uttar Pradesh,55192,211738,201312,421503,50.23
18.88,SHIV SWAROOP MISHRA,PILIBHIT,3,JS,M,Uttar Pradesh,38011,211738,201312,421503,50.23
18.12,ISHAQ SAMBHLI,PILIBHIT,4,CPI,M,Uttar Pradesh,36482,211738,201312,421503,50.23
5.96,MUNNI LAL,PILIBHIT,5,HMS,M,Uttar Pradesh,12003,211738,201312,421503,50.23
39.91,LAKHAN DAS,SHAHJAHANPUR (SC),1,IND,M,Uttar Pradesh,66433,172653,166446,417272,41.38
29.11,NARAIN DIN BALMIKI,SHAHJAHANPUR (SC),2,INC,M,Uttar Pradesh,48458,172653,166446,417272,41.38
12.08,MUKH RAM,SHAHJAHANPUR (SC),3,HMS,M,Uttar Pradesh,20108,172653,166446,417272,41.38
10.49,RAM DULARE,SHAHJAHANPUR (SC),4,JS,M,Uttar Pradesh,17458,172653,166446,417272,41.38
8.4,KHUSHI RAM,SHAHJAHANPUR (SC),5,SOC,M,Uttar Pradesh,13989,172653,166446,417272,41.38
46.42,BALGOVIND,KHERI,1,INC,M,Uttar Pradesh,83689,186441,180276,432335,43.12
25.91,KHUSHWAQT RAI ALIAS BHAIYA LAL,KHERI,2,PSP,M,Uttar Pradesh,46710,186441,180276,432335,43.12
19.8,RAVINDRA BAHADUR SINGH,KHERI,3,JS,M,Uttar Pradesh,35691,186441,180276,432335,43.12
4.32,BANSHIDHAR SHUKLA ALIAS KAVIJI,KHERI,4,CPI,M,Uttar Pradesh,7783,186441,180276,432335,43.12
3.55,SRI RAM GUPTA,KHERI,5,SWA,M,Uttar Pradesh,6403,186441,180276,432335,43.12
43.17,GOKARAN,MISRIKH (SC),1,JS,M,Uttar Pradesh,89433,212484,207178,460807,46.11
38.86,BHAWANI PRASAD,MISRIKH (SC),2,INC,M,Uttar Pradesh,80516,212484,207178,460807,46.11
17.97,BANWARI LAL,MISRIKH (SC),3,SOC,M,Uttar Pradesh,37229,212484,207178,460807,46.11
35.89,SURAJ LAL,SITAPUR,1,JS,M,Uttar Pradesh,76242,218993,212444,471972,46.4
34.3,DINESH PRATAP SINGH,SITAPUR,2,INC,M,Uttar Pradesh,72865,218993,212444,471972,46.4
13.81,BACHCHO LAL YADAV,SITAPUR,3,SOC,M,Uttar Pradesh,29331,218993,212444,471972,46.4
8.11,HABIB AHMAD,SITAPUR,4,IND,M,Uttar Pradesh,17239,218993,212444,471972,46.4
7.89,MADHO PRASAD MISRA,SITAPUR,5,PSP,M,Uttar Pradesh,16767,218993,212444,471972,46.4
38.57,KINDAR LAL,HARDOI (SC),1,INC,M,Uttar Pradesh,71883,194935,186391,451711,43.15
26.06,SHIVA DEEN,HARDOI (SC),2,JS,M,Uttar Pradesh,48573,194935,186391,451711,43.15
17.86,BIHARI,HARDOI (SC),3,CPI,M,Uttar Pradesh,33291,194935,186391,451711,43.15
17.51,CHANDAN,HARDOI (SC),4,PSP,M,Uttar Pradesh,32644,194935,186391,451711,43.15
43.61,YUVRAJ DUTT SINGH,SHAHABAD,1,JS,M,Uttar Pradesh,91972,218728,210892,453591,48.22
40.15,CHHEDA LAL,SHAHABAD,2,INC,M,Uttar Pradesh,84672,218728,210892,453591,48.22
8.0,LAKSHMAN DEO,SHAHABAD,3,CPI,M,Uttar Pradesh,16880,218728,210892,453591,48.22
5.4,HARNAM SINGH,SHAHABAD,4,REP,M,Uttar Pradesh,11383,218728,210892,453591,48.22
2.84,BHAGWAN SARAN AWASTHI,SHAHABAD,5,HMS,M,Uttar Pradesh,5985,218728,210892,453591,48.22
38.97,KRISHNA DEO ALIAS MUNNOO,UNNAO,1,INC,M,Uttar Pradesh,73340,196367,188195,454579,43.2
